Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.15769,0.16481,0.16514,0.09955,0.20288,0.12641,0.16759,0.13507,0.10045,0.0321,0.04296,0.00091,0
20 to 24,0,0,0,0.24453,0.61736,0.66976,0.51768,0.43878,0.51524,0.37244,0.33405,0.24908,0.23329,0.12214,0.00121,0.00335
25 to 29,0,0,0,0.16031,0.67448,1.28573,0.97302,0.9338,0.92138,0.7346,0.7975,0.52227,0.47401,0.35702,0.00178,0.00394
30 to 34,0,0,0,0.16671,0.62796,1.0263,1.42043,1.11543,1.21228,1.05066,1.037,0.81004,0.58248,0.36728,0.00336,0.00442
35 to 39,0,0,0,0.15834,0.70694,1.02381,1.2728,1.57488,1.32557,1.18024,1.10336,0.78039,0.70336,0.1513,0.00387,0.00811
40 to 44,0,0,0,0.17598,0.53249,0.94361,1.13796,1.52852,1.62018,1.21815,1.49056,0.9953,0.75873,0.33986,0.0034,0.00265
45 to 49,0,0,0,0.14715,0.45232,0.70166,0.98537,1.12186,1.3807,1.26094,1.52488,0.83272,0.78576,0.31081,0.003,0.001
50 to 54,0,0,0,0.09489,0.37925,0.63335,0.65268,0.89699,1.08972,0.89189,1.27213,0.84777,0.65926,0.39087,0.00201,0.00101
55 to 59,0,0,0,0.04838,0.18719,0.31436,0.40912,0.38345,0.40616,0.48757,0.66303,0.56991,0.54671,0.22631,0.00356,0
60 to 64,0,0,0,0.02583,0.13764,0.20928,0.2186,0.15829,0.23156,0.19562,0.25191,0.26297,0.21256,0.18284,0.0019,0
65 to 69,0,0,0,0.01576,0.03825,0.07268,0.08307,0.06378,0.07375,0.08495,0.05988,0.05756,0.07965,0.04112,0.00091,0.00055
70 to 74,0,0,0,1.00E-04,0.00095,0.00085,0.00039,0.00088,0.00098,0.00105,0.00111,0.00052,6.00E-04,0.00134,2.00E-05,0
75+,0,0,0,0,0.00027,0.00025,0.00033,0.00058,0.00123,0.00059,0.00096,0.00053,0.00108,0.00064,3.00E-05,0
