Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.169,0.14532,0.1355,0.07432,0.14147,0.09214,0.11429,0.09348,0.07123,0.01818,0.01359,0.00095,0
20 to 24,0,0,0,0.21561,0.44784,0.45211,0.31795,0.25171,0.30898,0.20896,0.19019,0.14532,0.1087,0.03178,0.00103,0.00286
25 to 29,0,0,0,0.13154,0.4553,0.80764,0.5561,0.49848,0.51416,0.38352,0.42253,0.28355,0.20553,0.08645,0.00141,0.00312
30 to 34,0,0,0,0.12446,0.38567,0.58654,0.7386,0.54175,0.6155,0.49907,0.49988,0.40013,0.22979,0.08092,0.00242,0.00319
35 to 39,0,0,0,0.11041,0.40554,0.54653,0.61818,0.71444,0.62862,0.52365,0.49678,0.36006,0.25917,0.03113,0.00261,0.00546
40 to 44,0,0,0,0.12828,0.31933,0.52657,0.57776,0.72487,0.80319,0.56499,0.70156,0.48005,0.29226,0.07311,0.00239,0.00186
45 to 49,0,0,0,0.10035,0.25377,0.36633,0.46806,0.49775,0.64038,0.54716,0.67148,0.37576,0.28317,0.06255,0.00198,0.00066
50 to 54,0,0,0,0.06567,0.21592,0.33556,0.31462,0.40386,0.51289,0.39274,0.56847,0.38821,0.2411,0.07983,0.00134,0.00067
55 to 59,0,0,0,0.03431,0.10922,0.17067,0.20209,0.17692,0.1959,0.22001,0.30362,0.26743,0.20489,0.04736,0.00244,0
60 to 64,0,0,0,0.01463,0.06413,0.09075,0.08624,0.05833,0.0892,0.0705,0.09213,0.09855,0.06362,0.03056,0.00104,0
65 to 69,0,0,0,0.00498,0.00995,0.0176,0.0183,0.01313,0.01586,0.0171,0.01223,0.01205,0.01331,0.00384,0.00028,0.00017
70 to 74,0,0,0,1.00E-04,0.00081,0.00067,0.00028,0.00059,0.00069,0.00069,0.00074,0.00036,0.00033,0.00041,2.00E-05,0
75+,0,0,0,0,0.00023,2.00E-04,0.00024,0.00039,0.00087,0.00039,0.00064,0.00036,0.00059,2.00E-04,3.00E-05,0
