Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.05325,0.08229,0.08669,0.04961,0.10119,0.0617,0.07889,0.06293,0.05024,0.01262,0.00887,0.00053,0
20 to 24,0,0,0,0.12209,0.45578,0.51989,0.38147,0.32358,0.37182,0.25926,0.23012,0.18422,0.13566,0.03729,0.00104,0.00288
25 to 29,0,0,0,0.08416,0.52356,1.04934,0.75386,0.72405,0.6991,0.53764,0.57764,0.40613,0.28981,0.11459,0.00161,0.00356
30 to 34,0,0,0,0.08308,0.46273,0.79514,1.04469,0.82103,0.87318,0.72997,0.71303,0.59796,0.33806,0.11191,0.00288,0.00379
35 to 39,0,0,0,0.07897,0.52134,0.79384,0.93686,1.16013,0.95554,0.82066,0.75926,0.57654,0.40855,0.04614,0.00332,0.00696
40 to 44,0,0,0,0.08589,0.38427,0.71597,0.81965,1.10184,1.14287,0.82886,1.00372,0.71955,0.43126,0.10141,0.00285,0.00222
45 to 49,0,0,0,0.06927,0.31486,0.51354,0.68461,0.78006,0.93946,0.82759,0.99047,0.5807,0.43081,0.08946,0.00243,0.00081
50 to 54,0,0,0,0.04421,0.26126,0.45874,0.44877,0.61725,0.73379,0.57932,0.81775,0.58507,0.35771,0.11134,0.00161,0.00081
55 to 59,0,0,0,0.0242,0.13845,0.24446,0.30201,0.28328,0.29363,0.34,0.45758,0.42226,0.31848,0.06921,0.00306,0
60 to 64,0,0,0,0.01016,0.08004,0.12795,0.12687,0.09195,0.13162,0.10725,0.13669,0.15319,0.09735,0.04396,0.00129,0
65 to 69,0,0,0,0.00325,0.01168,0.02333,0.02531,0.01945,0.02201,0.02445,0.01706,0.0176,0.01915,0.00519,0.00032,2.00E-04
70 to 74,0,0,0,6.00E-05,0.00082,0.00077,0.00033,0.00075,0.00082,0.00085,0.00089,0.00045,0.00041,0.00048,2.00E-05,0
75+,0,0,0,0,0.00023,0.00023,0.00028,5.00E-04,0.00104,0.00048,0.00077,0.00045,0.00073,0.00023,3.00E-05,0
