Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.08739,0.12717,0.12145,0.06121,0.11927,0.0744,0.09545,0.06816,0.05046,0.0148,0.01245,0.00068,0
20 to 24,0,0,0,0.18868,0.66327,0.68586,0.44318,0.35915,0.42224,0.29536,0.23471,0.17421,0.14976,0.04928,0.00125,0.00348
25 to 29,0,0,0,0.11791,0.6907,1.25496,0.79396,0.72854,0.7197,0.55527,0.5341,0.34818,0.29004,0.1373,0.00176,0.0039
30 to 34,0,0,0,0.1025,0.53758,0.83744,0.96894,0.72751,0.79162,0.66392,0.58059,0.45145,0.29795,0.11808,0.00278,0.00365
35 to 39,0,0,0,0.09308,0.57864,0.79876,0.83015,0.98211,0.82763,0.71309,0.59064,0.41585,0.34401,0.04651,0.00306,0.0064
40 to 44,0,0,0,0.10358,0.43638,0.73707,0.74309,0.95434,1.01278,0.73687,0.79887,0.531,0.37153,0.10459,0.00269,0.00209
45 to 49,0,0,0,0.08381,0.3587,0.53037,0.62266,0.67781,0.8352,0.73811,0.79086,0.42991,0.37234,0.09256,0.0023,0.00077
50 to 54,0,0,0,0.04788,0.26647,0.42416,0.36541,0.48017,0.58403,0.46257,0.58456,0.38778,0.27678,0.10314,0.00136,0.00068
55 to 59,0,0,0,0.0243,0.13093,0.20957,0.22801,0.20433,0.21669,0.25172,0.30328,0.2595,0.22848,0.05944,0.0024,0
60 to 64,0,0,0,0.01191,0.08836,0.12806,0.11182,0.07742,0.11339,0.09269,0.10576,0.1099,0.08154,0.04408,0.00118,0
65 to 69,0,0,0,0.00457,0.01543,0.02795,0.02671,0.01961,0.0227,0.0253,0.0158,0.01512,0.0192,0.00623,0.00035,0.00022
70 to 74,0,0,0,7.00E-05,0.00099,0.00084,0.00032,0.00069,0.00077,8.00E-04,0.00075,0.00035,0.00037,0.00052,2.00E-05,0
75+,0,0,0,0,0.00028,0.00025,0.00027,0.00046,0.00098,0.00045,0.00065,0.00036,0.00067,0.00025,3.00E-05,0
