Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.09279,0.1097,0.1132,0.06721,0.13956,0.08993,0.11615,0.09737,0.07818,0.02147,0.02481,7.00E-04,0
20 to 24,0,0,0,0.16276,0.46479,0.51932,0.39535,0.3414,0.41463,0.29197,0.27239,0.21928,0.17653,0.07977,0.00105,0.00291
25 to 29,0,0,0,0.10989,0.52298,1.02673,0.76531,0.7483,0.76363,0.59309,0.66974,0.47354,0.36941,0.24013,0.00159,0.00352
30 to 34,0,0,0,0.11256,0.47957,0.80721,1.10038,0.88038,0.98959,0.83548,0.85775,0.72339,0.4471,0.24331,0.00296,0.00389
35 to 39,0,0,0,0.10892,0.55005,0.82043,1.00459,1.26642,1.10245,0.95621,0.92983,0.71004,0.55006,0.10212,0.00347,0.00727
40 to 44,0,0,0,0.1252,0.42851,0.78205,0.92892,1.27124,1.39362,1.02072,1.29915,0.9366,0.61368,0.23724,0.00315,0.00246
45 to 49,0,0,0,0.10198,0.35458,0.5665,0.78357,0.90891,1.15693,1.02926,1.2947,0.76335,0.61911,0.21135,0.00271,9.00E-04
50 to 54,0,0,0,0.0684,0.30924,0.53188,0.53986,0.75591,0.94978,0.75726,1.12349,0.80836,0.54031,0.27647,0.00188,0.00094
55 to 59,0,0,0,0.03765,0.1648,0.28503,0.36536,0.34888,0.38221,0.44695,0.63221,0.5867,0.48376,0.17282,0.00361,0
60 to 64,0,0,0,0.01728,0.10415,0.1631,0.16779,0.12379,0.18729,0.15413,0.20646,0.23269,0.16166,0.12001,0.00166,0
65 to 69,0,0,0,0.0091,0.02498,0.04888,0.05503,0.04305,0.05148,0.05776,0.04236,0.04396,0.05228,0.02329,0.00068,0.00042
70 to 74,0,0,0,8.00E-05,0.00083,0.00076,0.00034,0.00079,0.00091,0.00095,0.00105,0.00053,0.00052,0.00101,2.00E-05,0
75+,0,0,0,0,0.00023,0.00023,0.00029,0.00052,0.00114,0.00053,9.00E-04,0.00053,0.00094,0.00048,3.00E-05,0
