Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01051,0.02531,0.0301,0.017,0.03531,0.01645,0.02151,0.01758,0.00697,0.00208,0.00048,0.00024,0
20 to 24,0,0,0,0.03756,0.21856,0.28137,0.20372,0.17604,0.15455,0.11017,0.10019,0.03984,0.03487,0.00317,0.00072,0.002
25 to 29,0,0,0,0.02922,0.28336,0.64099,0.45439,0.44458,0.32798,0.25786,0.28384,0.09914,0.08407,0.01101,0.00126,0.00278
30 to 34,0,0,0,0.02846,0.24711,0.47927,0.62135,0.49745,0.40422,0.34546,0.34573,0.14404,0.09677,0.01061,0.00222,0.00292
35 to 39,0,0,0,0.02756,0.28362,0.48744,0.56763,0.71604,0.45062,0.39563,0.37502,0.14147,0.11914,0.00446,0.00261,0.00547
40 to 44,0,0,0,0.0229,0.15973,0.3359,0.37944,0.51961,0.4118,0.30531,0.37879,0.13491,0.09609,0.00748,0.00171,0.00133
45 to 49,0,0,0,0.01888,0.13379,0.2463,0.32399,0.37607,0.34605,0.31164,0.38213,0.1113,0.09813,0.00675,0.00149,5.00E-04
50 to 54,0,0,0,0.01235,0.11374,0.22542,0.21759,0.30488,0.27693,0.2235,0.32323,0.11489,0.08348,0.0086,0.00101,0.00051
55 to 59,0,0,0,0.00336,0.02994,0.05968,0.07275,0.06951,0.05505,0.06517,0.08986,0.04119,0.03692,0.00266,0.00096,0
60 to 64,0,0,0,0.00167,0.02057,0.03712,0.03632,0.02681,0.02933,0.02443,0.0319,0.01776,0.01341,0.00201,0.00048,0
65 to 69,0,0,0,0.00018,0.00099,0.00224,0.0024,0.00188,0.00162,0.00184,0.00132,0.00068,0.00087,8.00E-05,4.00E-05,2.00E-05
70 to 74,0,0,0,3.00E-05,0.00057,6.00E-04,0.00026,0.00059,0.00049,0.00052,0.00056,0.00014,0.00015,6.00E-05,2.00E-05,0
75+,0,0,0,0,0.00016,0.00018,0.00022,0.00039,0.00062,0.00029,0.00048,0.00014,0.00027,3.00E-05,3.00E-05,0
