Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00582,0.01331,0.02037,0.01449,0.03042,0.01869,0.02396,0.01807,0.01189,0.0024,0.00314,0.00018,0
20 to 24,0,0,0,0.01975,0.10918,0.18093,0.16504,0.14404,0.16678,0.1166,0.09787,0.06457,0.03821,0.01957,0.00051,0.00141
25 to 29,0,0,0,0.01978,0.18221,0.53059,0.47388,0.46829,0.45561,0.35132,0.35694,0.20684,0.11861,0.08737,0.00115,0.00253
30 to 34,0,0,0,0.02427,0.2002,0.49982,0.81638,0.66014,0.70744,0.59298,0.54773,0.37859,0.172,0.10607,0.00255,0.00335
35 to 39,0,0,0,0.02374,0.23207,0.51343,0.75327,0.95974,0.79653,0.68591,0.6001,0.37557,0.21387,0.04499,0.00302,0.00633
40 to 44,0,0,0,0.02602,0.17237,0.4666,0.66407,0.91849,0.95997,0.69806,0.79937,0.47231,0.22748,0.09966,0.00261,0.00204
45 to 49,0,0,0,0.02104,0.14161,0.33556,0.55613,0.65198,0.79121,0.69884,0.79091,0.38218,0.22785,0.08814,0.00223,0.00074
50 to 54,0,0,0,0.0127,0.11111,0.28347,0.34473,0.48785,0.5844,0.4626,0.61749,0.36413,0.1789,0.10374,0.0014,7.00E-04
55 to 59,0,0,0,0.00573,0.04853,0.1245,0.19121,0.18454,0.19274,0.22377,0.28478,0.2166,0.13128,0.05315,0.00219,0
60 to 64,0,0,0,0.00193,0.02254,0.05237,0.06455,0.04813,0.06943,0.05672,0.06836,0.06315,0.03225,0.02713,0.00074,0
65 to 69,0,0,0,0.00115,0.00613,0.01779,0.02399,0.01897,0.02163,0.02409,0.01589,0.01352,0.01182,0.00597,0.00035,0.00021
70 to 74,0,0,0,2.00E-05,4.00E-04,0.00055,0.00029,0.00069,0.00075,0.00078,0.00078,0.00032,0.00023,0.00051,2.00E-05,0
75+,0,0,0,0,0.00011,0.00016,0.00025,0.00045,0.00095,0.00044,0.00067,0.00032,0.00042,0.00024,3.00E-05,0
