Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01682,0.04392,0.05303,0.03027,0.06045,0.03697,0.04509,0.03638,0.02857,0.00579,0.001,3.00E-04,0
20 to 24,0,0,0,0.06516,0.41102,0.53733,0.39322,0.32665,0.37642,0.25035,0.22478,0.17697,0.10512,0.00711,0.00099,0.00274
25 to 29,0,0,0,0.05148,0.54112,1.24301,0.89063,0.83771,0.81116,0.59504,0.64666,0.44717,0.25738,0.02506,0.00175,0.00388
30 to 34,0,0,0,0.05069,0.47698,0.9394,1.23098,0.9474,1.01048,0.80577,0.79612,0.65665,0.29944,0.02441,0.00313,0.00411
35 to 39,0,0,0,0.04718,0.52628,0.91845,1.08106,1.31098,1.08289,0.88712,0.83019,0.62001,0.35438,0.00985,0.00353,0.0074
40 to 44,0,0,0,0.05146,0.38903,0.83074,0.94853,1.24869,1.29891,0.89855,1.10063,0.77603,0.37516,0.02172,0.00304,0.00237
45 to 49,0,0,0,0.03959,0.30405,0.56836,0.7557,0.84324,1.01846,0.85578,1.03598,0.59738,0.35747,0.01828,0.00247,0.00082
50 to 54,0,0,0,0.02556,0.25519,0.51356,0.50107,0.67491,0.80464,0.60594,0.86516,0.6088,0.30023,0.02301,0.00165,0.00083
55 to 59,0,0,0,0.01376,0.133,0.26916,0.33165,0.30464,0.31668,0.34977,0.47614,0.43215,0.2629,0.01407,0.0031,0
60 to 64,0,0,0,0.00466,0.06202,0.11364,0.11238,0.07975,0.1145,0.08899,0.11472,0.12646,0.06482,0.00721,0.00105,0
65 to 69,0,0,0,0.00037,0.00223,0.0051,0.00552,0.00415,0.00471,0.005,0.00353,0.00358,0.00314,0.00021,6.00E-05,4.00E-05
70 to 74,0,0,0,3.00E-05,0.00078,0.00084,0.00036,8.00E-04,0.00088,0.00086,0.00092,0.00045,0.00033,1.00E-04,2.00E-05,0
75+,0,0,0,0,0.00022,0.00025,0.00031,0.00053,0.00111,0.00049,0.00079,0.00046,6.00E-04,5.00E-05,3.00E-05,0
