Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.36966,0.29061,0.28382,0.15936,0.31763,0.19808,0.25689,0.21226,0.18241,0.06204,0.09246,0.0014,0
20 to 24,0,0,0,0.43118,0.8188,0.8658,0.62333,0.5167,0.60725,0.42941,0.39484,0.34022,0.33918,0.19772,0.00139,0.00386
25 to 29,0,0,0,0.27552,0.87191,1.61999,1.14193,1.07179,1.05843,0.82552,0.91877,0.69533,0.67172,0.56328,0.002,0.00443
30 to 34,0,0,0,0.26688,0.75611,1.20445,1.5527,1.19248,1.29712,1.09974,1.11277,1.0045,0.76883,0.53974,0.00352,0.00462
35 to 39,0,0,0,0.2479,0.83248,1.1751,1.36072,1.64662,1.38713,1.20821,1.15793,0.94645,0.90796,0.21745,0.00396,0.00829
40 to 44,0,0,0,0.27575,0.62759,1.08397,1.21759,1.59951,1.69686,1.24807,1.5656,1.20811,0.98026,0.48887,0.00348,0.00271
45 to 49,0,0,0,0.22556,0.52151,0.78851,1.03141,1.14845,1.41461,1.26382,1.56684,0.9888,0.99312,0.43736,0.003,0.001
50 to 54,0,0,0,0.14911,0.44826,0.72965,0.70036,0.94135,1.14458,0.91643,1.34002,1.032,0.8542,0.56386,0.00206,0.00103
55 to 59,0,0,0,0.08785,0.2557,0.41853,0.50734,0.46504,0.49301,0.57895,0.80712,0.80173,0.81862,0.37728,0.00422,0
60 to 64,0,0,0,0.04992,0.20011,0.29658,0.28854,0.20434,0.29917,0.24724,0.3264,0.39377,0.33878,0.32445,0.0024,0
65 to 69,0,0,0,0.03391,0.06191,0.11466,0.12207,0.09167,0.10608,0.11954,0.08639,0.09596,0.14134,0.08123,0.00127,0.00078
70 to 74,0,0,0,0.00015,0.0011,0.00095,4.00E-04,9.00E-04,0.001,0.00105,0.00114,0.00062,0.00076,0.00189,2.00E-05,0
75+,0,0,0,0,0.00031,0.00028,0.00034,0.00059,0.00126,0.00059,0.00098,0.00062,0.00136,9.00E-04,3.00E-05,0
