Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0473,0.05451,0.06518,0.03853,0.0789,0.04861,0.06429,0.04922,0.0426,0.01251,0.01317,5.00E-04,0
20 to 24,0,0,0,0.08087,0.22514,0.29149,0.22094,0.18815,0.21847,0.15753,0.13421,0.11648,0.10029,0.04129,0.00073,0.00203
25 to 29,0,0,0,0.06328,0.29355,0.66782,0.4956,0.47789,0.46625,0.37082,0.3824,0.29149,0.2432,0.14404,0.00129,0.00284
30 to 34,0,0,0,0.06453,0.268,0.52274,0.70946,0.55978,0.60157,0.52009,0.4876,0.44333,0.29306,0.14531,0.00238,0.00312
35 to 39,0,0,0,0.06158,0.30314,0.52395,0.63875,0.7941,0.66091,0.58701,0.52127,0.42914,0.35556,0.06014,0.00275,0.00576
40 to 44,0,0,0,0.06767,0.22578,0.4775,0.56469,0.7621,0.79876,0.59908,0.69631,0.54119,0.37926,0.13358,0.00238,0.00186
45 to 49,0,0,0,0.05645,0.19132,0.3542,0.48777,0.55798,0.67903,0.6186,0.7106,0.45168,0.39181,0.12187,0.0021,7.00E-04
50 to 54,0,0,0,0.03458,0.15237,0.30369,0.30689,0.42377,0.50906,0.41562,0.5631,0.43679,0.31226,0.14558,0.00133,0.00067
55 to 59,0,0,0,0.02052,0.08754,0.17545,0.22391,0.21086,0.22085,0.26446,0.34161,0.34177,0.3014,0.09811,0.00276,0
60 to 64,0,0,0,0.01007,0.05917,0.10738,0.10998,0.08002,0.11575,0.09754,0.11932,0.14498,0.10773,0.07287,0.00135,0
65 to 69,0,0,0,0.00483,0.01293,0.02932,0.03286,0.02535,0.02899,0.03331,0.0223,0.02495,0.03174,0.01289,0.00051,0.00031
70 to 74,0,0,0,5.00E-05,0.00058,0.00061,0.00027,0.00062,0.00069,0.00073,0.00074,4.00E-04,0.00043,0.00075,2.00E-05,0
75+,0,0,0,0,0.00016,0.00018,0.00023,0.00041,0.00087,0.00041,0.00064,0.00041,0.00077,0.00036,3.00E-05,0
