Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.12295,0.12599,0.11612,0.0642,0.12785,0.08099,0.10342,0.08155,0.06413,0.01713,0.01729,0.00081,0
20 to 24,0,0,0,0.18692,0.46267,0.46169,0.32729,0.27107,0.32363,0.22532,0.19772,0.15592,0.12207,0.04819,0.00105,0.0029
25 to 29,0,0,0,0.11272,0.46495,0.81525,0.56583,0.53064,0.53233,0.40879,0.43419,0.30072,0.22815,0.12956,0.00142,0.00314
30 to 34,0,0,0,0.10751,0.397,0.59681,0.75755,0.58132,0.64235,0.53621,0.51779,0.42775,0.25711,0.12224,0.00246,0.00323
35 to 39,0,0,0,0.09978,0.43674,0.58179,0.66333,0.80205,0.68636,0.58861,0.53836,0.4027,0.30339,0.04921,0.00276,0.00578
40 to 44,0,0,0,0.11275,0.33447,0.54517,0.60297,0.79145,0.85293,0.61767,0.73944,0.52218,0.33275,0.11238,0.00246,0.00192
45 to 49,0,0,0,0.09081,0.27365,0.39046,0.50289,0.5595,0.70009,0.61582,0.72861,0.4208,0.33191,0.09899,0.0021,7.00E-04
50 to 54,0,0,0,0.05729,0.22447,0.34482,0.32589,0.43767,0.54059,0.42616,0.59469,0.41913,0.27245,0.12179,0.00137,0.00069
55 to 59,0,0,0,0.03089,0.11718,0.18101,0.21604,0.19787,0.21309,0.24638,0.3278,0.29798,0.23895,0.07458,0.00257,0
60 to 64,0,0,0,0.01378,0.07202,0.10073,0.09649,0.06828,0.10155,0.08263,0.10411,0.11494,0.07766,0.05037,0.00115,0
65 to 69,0,0,0,0.00634,0.01509,0.02637,0.02765,0.02074,0.02439,0.02705,0.01866,0.01897,0.02194,0.00854,0.00041,0.00025
70 to 74,0,0,0,9.00E-05,0.00083,0.00068,0.00028,0.00063,0.00071,0.00073,0.00076,0.00038,0.00036,0.00061,2.00E-05,0
75+,0,0,0,0,0.00023,2.00E-04,0.00024,0.00041,9.00E-04,0.00041,0.00065,0.00038,0.00065,0.00029,3.00E-05,0
