Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.64689,0.43128,0.38309,0.21076,0.42338,0.26613,0.34312,0.27585,0.2279,0.06776,0.06675,0.00185,0
20 to 24,0,0,0,0.63989,1.03053,0.99109,0.69912,0.58407,0.69193,0.48642,0.43517,0.36048,0.31418,0.12104,0.00156,0.00433
25 to 29,0,0,0,0.3719,0.99808,1.68662,1.16488,1.10193,1.0969,0.8505,0.92098,0.67007,0.56591,0.31364,0.00204,0.00452
30 to 34,0,0,0,0.35295,0.84804,1.22867,1.55193,1.20125,1.31712,1.11014,1.09293,0.94846,0.63465,0.29447,0.00351,0.00462
35 to 39,0,0,0,0.33043,0.94103,1.20814,1.37073,1.67176,1.41958,1.22921,1.14622,0.90067,0.75538,0.11957,0.00399,0.00835
40 to 44,0,0,0,0.3705,0.7151,1.12336,1.23637,1.63693,1.75046,1.27993,1.56217,1.15888,0.82207,0.27096,0.00353,0.00275
45 to 49,0,0,0,0.30128,0.59074,0.81237,1.04116,1.16841,1.45073,1.28847,1.55422,0.94293,0.82796,0.24099,0.00303,0.00101
50 to 54,0,0,0,0.19379,0.49404,0.73141,0.68787,0.93183,1.14207,0.90905,1.2933,0.95753,0.6929,0.30229,0.00202,0.00101
55 to 59,0,0,0,0.10976,0.27092,0.40332,0.47904,0.44254,0.47291,0.5521,0.74887,0.71513,0.63837,0.19444,0.00399,0
60 to 64,0,0,0,0.05452,0.18537,0.24986,0.23818,0.17,0.25089,0.20612,0.26477,0.30706,0.23096,0.14619,0.00198,0
65 to 69,0,0,0,0.02448,0.0379,0.06385,0.0666,0.0504,0.0588,0.06586,0.04631,0.04946,0.06368,0.02419,7.00E-04,0.00042
70 to 74,0,0,0,2.00E-04,0.00123,0.00097,4.00E-04,0.00091,0.00102,0.00106,0.00112,0.00058,0.00063,0.00103,2.00E-05,0
75+,0,0,0,0,0.00035,0.00029,0.00034,6.00E-04,0.00128,6.00E-04,0.00096,0.00059,0.00113,0.00049,3.00E-05,0
