Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0282,0.06127,0.07275,0.04168,0.08444,0.05309,0.06832,0.05459,0.03954,0.0049,0.00145,0.00039,0
20 to 24,0,0,0,0.09091,0.47712,0.61331,0.45059,0.37962,0.44984,0.31561,0.28064,0.20381,0.07411,0.00857,0.00106,0.00295
25 to 29,0,0,0,0.07062,0.61764,1.39503,1.00348,0.95726,0.95315,0.73758,0.79386,0.50637,0.17842,0.02967,0.00186,0.00411
30 to 34,0,0,0,0.0698,0.54656,1.05842,1.39237,1.08685,1.192,1.0027,0.98116,0.74649,0.20839,0.02901,0.00333,0.00437
35 to 39,0,0,0,0.0659,0.61162,1.04954,1.24019,1.52533,1.29559,1.11963,1.0377,0.71487,0.25013,0.01188,0.00381,0.00798
40 to 44,0,0,0,0.07391,0.46491,0.97615,1.11893,1.49396,1.598,1.16614,1.41465,0.92006,0.27228,0.02693,0.00337,0.00263
45 to 49,0,0,0,0.05999,0.38329,0.70451,0.9404,1.06425,1.32175,1.1716,1.40467,0.74713,0.27369,0.0239,0.00289,0.00096
50 to 54,0,0,0,0.03835,0.31861,0.63046,0.61753,0.8436,1.03422,0.82158,1.16176,0.75409,0.22766,0.0298,0.00192,0.00096
55 to 59,0,0,0,0.01904,0.15318,0.30479,0.37703,0.35125,0.37546,0.43745,0.58977,0.49375,0.18388,0.0168,0.00331,0
60 to 64,0,0,0,0.00395,0.04372,0.07877,0.07821,0.05629,0.0831,0.06814,0.08699,0.08845,0.02776,0.00527,0.00069,0
65 to 69,0,0,0,0.00053,0.00268,0.00604,0.00656,0.00501,0.00584,0.00653,0.00457,0.00427,0.0023,0.00026,7.00E-05,4.00E-05
70 to 74,0,0,0,4.00E-05,0.00084,0.00088,0.00038,0.00087,0.00097,0.00101,0.00106,0.00049,0.00022,0.00011,2.00E-05,0
75+,0,0,0,0,0.00024,0.00026,0.00033,0.00057,0.00123,0.00057,0.00091,0.00049,0.00039,5.00E-05,3.00E-05,0
