Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00683,0.02329,0.02511,0.01498,0.03064,0.02032,0.02639,0.02085,0.01707,0.00386,8.00E-04,0.00019,0
20 to 24,0,0,0,0.03456,0.28463,0.33223,0.25411,0.21615,0.27022,0.19132,0.16825,0.13805,0.09162,0.00746,0.00082,0.00228
25 to 29,0,0,0,0.02438,0.33458,0.68621,0.51387,0.49494,0.5199,0.406,0.43218,0.31144,0.20029,0.02346,0.0013,0.00288
30 to 34,0,0,0,0.02508,0.30823,0.54201,0.74229,0.58501,0.67688,0.57459,0.55608,0.47798,0.24355,0.02388,0.00243,0.00319
35 to 39,0,0,0,0.02391,0.34825,0.54264,0.66755,0.82896,0.74281,0.64779,0.5938,0.46215,0.29515,0.00987,0.00281,0.00588
40 to 44,0,0,0,0.02829,0.27927,0.53245,0.63538,0.85654,0.96655,0.71179,0.854,0.6275,0.33896,0.02361,0.00262,0.00204
45 to 49,0,0,0,0.02317,0.23235,0.38779,0.53889,0.61575,0.80677,0.72166,0.85573,0.51422,0.34382,0.02115,0.00227,0.00076
50 to 54,0,0,0,0.01465,0.19102,0.34322,0.34999,0.48273,0.62434,0.50051,0.69998,0.51331,0.28285,0.02608,0.00149,0.00075
55 to 59,0,0,0,0.00822,0.10375,0.18746,0.24141,0.22708,0.25607,0.30108,0.40146,0.37972,0.25811,0.01662,0.00291,0
60 to 64,0,0,0,0.00311,0.05406,0.08843,0.0914,0.06643,0.10345,0.0856,0.10808,0.12416,0.07111,0.00951,0.0011,0
65 to 69,0,0,0,0.00029,0.00234,0.00478,0.0054,0.00416,0.00512,0.00578,0.004,0.00423,0.00414,0.00033,8.00E-05,5.00E-05
70 to 74,0,0,0,2.00E-05,0.00065,0.00062,0.00028,0.00064,0.00076,0.00079,0.00083,0.00043,0.00035,0.00012,2.00E-05,0
75+,0,0,0,0,0.00018,0.00018,0.00024,0.00042,0.00095,0.00045,0.00071,0.00043,0.00063,6.00E-05,3.00E-05,0
