Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.52362,0.37941,0.34009,0.19271,0.39299,0.24945,0.32823,0.26706,0.22798,0.07295,0.08389,0.00166,0
20 to 24,0,0,0,0.56293,0.9853,0.95624,0.69474,0.58923,0.70486,0.50571,0.45789,0.39193,0.3676,0.16534,0.00153,0.00424
25 to 29,0,0,0,0.33015,0.96299,1.64217,1.16815,1.1218,1.12759,0.89229,0.97791,0.73518,0.66818,0.43233,0.00202,0.00446
30 to 34,0,0,0,0.32272,0.84272,1.23211,1.60288,1.25954,1.39451,1.19957,1.19524,1.07178,0.77177,0.41805,0.00357,0.00469
35 to 39,0,0,0,0.30671,0.94934,1.22993,1.43723,1.7795,1.52583,1.34841,1.27256,1.03324,0.93255,0.17233,0.00412,0.00862
40 to 44,0,0,0,0.34727,0.72846,1.1548,1.30902,1.75945,1.89985,1.41776,1.7513,1.34244,1.02478,0.39434,0.00368,0.00287
45 to 49,0,0,0,0.2882,0.61416,0.85229,1.12503,1.28171,1.60695,1.4566,1.77825,1.11477,1.05337,0.35794,0.00322,0.00108
50 to 54,0,0,0,0.18761,0.51984,0.77662,0.75226,1.03453,1.28033,1.04009,1.4976,1.1457,0.89219,0.45442,0.00218,0.00109
55 to 59,0,0,0,0.1098,0.29456,0.44251,0.54132,0.50768,0.54782,0.65271,0.89604,0.88415,0.84935,0.30203,0.00443,0
60 to 64,0,0,0,0.0587,0.21688,0.29501,0.28964,0.20987,0.31276,0.26224,0.34092,0.40855,0.33069,0.24436,0.00237,0
65 to 69,0,0,0,0.03076,0.05177,0.08801,0.09455,0.07265,0.08557,0.09783,0.06962,0.07682,0.10645,0.04721,0.00097,0.00059
70 to 74,0,0,0,0.00018,0.00121,0.00096,0.00041,0.00093,0.00106,0.00113,0.00121,0.00065,0.00075,0.00144,2.00E-05,0
75+,0,0,0,0,0.00034,0.00029,0.00035,0.00062,0.00134,0.00063,0.00104,0.00066,0.00135,0.00069,3.00E-05,0
