Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.11175,0.12304,0.10761,0.06108,0.12544,0.07807,0.10111,0.07872,0.06241,0.01828,0.01729,0.00077,0
20 to 24,0,0,0,0.18256,0.48554,0.45975,0.33462,0.2858,0.33522,0.23672,0.20509,0.16304,0.13994,0.05177,0.00107,0.00297
25 to 29,0,0,0,0.10446,0.463,0.77033,0.54895,0.53088,0.52322,0.40751,0.42735,0.29839,0.24818,0.13207,0.00138,0.00305
30 to 34,0,0,0,0.10229,0.4059,0.57901,0.7546,0.59713,0.64823,0.54882,0.52326,0.43579,0.28717,0.12794,0.00245,0.00322
35 to 39,0,0,0,0.0979,0.46047,0.58205,0.68137,0.84957,0.71426,0.62126,0.56102,0.42307,0.34943,0.05311,0.00284,0.00595
40 to 44,0,0,0,0.10869,0.34645,0.53584,0.60849,0.82362,0.87202,0.64048,0.75703,0.53896,0.37651,0.11916,0.00249,0.00194
45 to 49,0,0,0,0.08878,0.28748,0.38924,0.51472,0.59053,0.72595,0.64765,0.75656,0.4405,0.38091,0.10645,0.00215,0.00072
50 to 54,0,0,0,0.0553,0.23284,0.33939,0.32933,0.45609,0.55345,0.44251,0.60968,0.4332,0.30871,0.12932,0.00139,7.00E-04
55 to 59,0,0,0,0.03006,0.12254,0.1796,0.2201,0.20788,0.21994,0.25792,0.3388,0.31049,0.27295,0.07983,0.00263,0
60 to 64,0,0,0,0.01471,0.08256,0.10957,0.10777,0.07864,0.11491,0.09483,0.11796,0.13129,0.09725,0.05911,0.00129,0
65 to 69,0,0,0,0.00634,0.01621,0.02688,0.02894,0.02239,0.02586,0.0291,0.01981,0.0203,0.02575,0.00939,0.00043,0.00026
70 to 74,0,0,0,8.00E-05,0.00085,0.00066,0.00028,0.00065,0.00072,0.00075,0.00077,0.00038,0.00041,0.00064,2.00E-05,0
75+,0,0,0,0,0.00024,2.00E-04,0.00024,0.00043,0.00091,0.00042,0.00066,0.00039,0.00073,0.00031,3.00E-05,0
