Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02455,0.04644,0.04199,0.0238,0.04713,0.02795,0.03561,0.02502,0.0187,0.00523,0.00369,0.00036,0
20 to 24,0,0,0,0.06891,0.31491,0.30824,0.22399,0.18452,0.20622,0.14326,0.11201,0.08395,0.06886,0.01897,0.00086,0.0024
25 to 29,0,0,0,0.04076,0.31041,0.53387,0.37984,0.3543,0.33271,0.25494,0.24126,0.15881,0.12624,0.05003,0.00115,0.00254
30 to 34,0,0,0,0.03985,0.2717,0.40063,0.52129,0.39787,0.41155,0.34279,0.29494,0.23156,0.14584,0.04839,0.00204,0.00268
35 to 39,0,0,0,0.03679,0.29729,0.38845,0.454,0.54599,0.43738,0.37427,0.305,0.21683,0.17117,0.01937,0.00228,0.00477
40 to 44,0,0,0,0.03891,0.21312,0.34074,0.38632,0.50434,0.50879,0.36765,0.39215,0.2632,0.17573,0.04142,0.0019,0.00148
45 to 49,0,0,0,0.03127,0.17399,0.24351,0.32149,0.35575,0.4167,0.36574,0.38556,0.21163,0.17491,0.0364,0.00162,0.00054
50 to 54,0,0,0,0.01758,0.12716,0.1916,0.18563,0.24795,0.28669,0.22551,0.28039,0.18781,0.12792,0.03991,0.00094,0.00047
55 to 59,0,0,0,0.00901,0.06309,0.09559,0.11696,0.10654,0.1074,0.12391,0.14689,0.1269,0.10663,0.02323,0.00168,0
60 to 64,0,0,0,0.00421,0.04063,0.05574,0.05473,0.03852,0.05363,0.04354,0.04888,0.05129,0.03631,0.01644,0.00079,0
65 to 69,0,0,0,0.00135,0.00594,0.01018,0.01094,0.00817,0.00899,0.00995,0.00611,0.00591,0.00716,0.00194,2.00E-04,0.00012
70 to 74,0,0,0,4.00E-05,0.00068,0.00055,0.00023,0.00052,0.00055,0.00056,0.00052,0.00025,0.00025,0.00029,2.00E-05,0
75+,0,0,0,0,0.00019,0.00016,2.00E-04,0.00034,0.00069,0.00032,0.00045,0.00025,0.00045,0.00014,3.00E-05,0
