Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.376,0.29951,0.25541,0.15224,0.31038,0.19865,0.26242,0.21629,0.18405,0.05641,0.07238,0.00141,0
20 to 24,0,0,0,0.44438,0.85506,0.78946,0.60338,0.5116,0.61709,0.44447,0.40768,0.34784,0.31249,0.15682,0.00142,0.00395
25 to 29,0,0,0,0.24794,0.79503,1.2898,0.96517,0.92661,0.93914,0.74609,0.82833,0.62072,0.54037,0.39011,0.00179,0.00395
30 to 34,0,0,0,0.25495,0.7319,1.01801,1.39318,1.09445,1.22181,1.05515,1.06502,0.95195,0.65658,0.39683,0.00333,0.00437
35 to 39,0,0,0,0.24224,0.82426,1.01593,1.24885,1.54582,1.33649,1.18573,1.13359,0.91745,0.79314,0.16353,0.00384,0.00803
40 to 44,0,0,0,0.27655,0.63775,0.9618,1.14691,1.54112,1.67795,1.25709,1.57304,1.20193,0.87884,0.37732,0.00346,0.00269
45 to 49,0,0,0,0.23042,0.5398,0.71264,0.98958,1.12708,1.42484,1.29661,1.60352,1.00201,0.90691,0.34384,0.00304,0.00101
50 to 54,0,0,0,0.15195,0.46284,0.65783,0.67031,0.92156,1.15001,0.93789,1.36802,1.04321,0.77814,0.4422,0.00208,0.00104
55 to 59,0,0,0,0.08864,0.26142,0.37362,0.4808,0.45079,0.49048,0.58669,0.81589,0.80248,0.7384,0.29297,0.00422,0
60 to 64,0,0,0,0.04539,0.18437,0.23858,0.24641,0.1785,0.26822,0.22578,0.29734,0.35518,0.27537,0.22704,0.00217,0
65 to 69,0,0,0,0.02654,0.0491,0.07941,0.08975,0.06894,0.08188,0.09398,0.06775,0.07451,0.09891,0.04894,0.00099,6.00E-04
70 to 74,0,0,0,0.00015,0.00112,0.00085,0.00038,0.00087,0.001,0.00106,0.00115,0.00062,0.00068,0.00146,2.00E-05,0
75+,0,0,0,0,0.00032,0.00025,0.00033,0.00057,0.00126,6.00E-04,0.00099,0.00063,0.00123,7.00E-04,3.00E-05,0
