Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.05458,0.05937,0.06843,0.03777,0.07592,0.04654,0.05904,0.04253,0.03017,0.00573,0.00503,0.00054,0
20 to 24,0,0,0,0.08809,0.23148,0.28888,0.20445,0.17089,0.19743,0.13658,0.10947,0.07786,0.04332,0.01489,0.00074,0.00205
25 to 29,0,0,0,0.06643,0.29092,0.63794,0.44205,0.41836,0.40614,0.30988,0.30063,0.1878,0.10124,0.05008,0.00126,0.00278
30 to 34,0,0,0,0.06326,0.248,0.46625,0.59086,0.45757,0.48928,0.40581,0.35793,0.26669,0.11391,0.04717,0.00217,0.00285
35 to 39,0,0,0,0.05925,0.27533,0.45869,0.52213,0.63711,0.52761,0.44956,0.37557,0.25338,0.13565,0.01916,0.00246,0.00516
40 to 44,0,0,0,0.06479,0.20404,0.41594,0.45929,0.60839,0.63448,0.45652,0.49919,0.31795,0.14397,0.04235,0.00213,0.00166
45 to 49,0,0,0,0.05184,0.16587,0.29599,0.38059,0.42732,0.51743,0.45222,0.48871,0.25457,0.14269,0.03707,0.0018,6.00E-04
50 to 54,0,0,0,0.02988,0.12428,0.23875,0.22528,0.30532,0.36494,0.28584,0.36434,0.2316,0.10698,0.04165,0.00107,0.00054
55 to 59,0,0,0,0.01453,0.05851,0.11304,0.1347,0.1245,0.12975,0.14905,0.18113,0.14851,0.08462,0.023,0.00182,0
60 to 64,0,0,0,0.00461,0.02556,0.0447,0.04275,0.03053,0.04394,0.03552,0.04088,0.04071,0.01954,0.01104,0.00058,0
65 to 69,0,0,0,0.00185,0.00466,0.01019,0.01067,0.00808,0.00919,0.01013,0.00638,0.00585,0.00481,0.00163,0.00018,0.00011
70 to 74,0,0,0,6.00E-05,0.00058,6.00E-04,0.00025,0.00056,0.00061,0.00063,6.00E-04,0.00027,0.00018,0.00027,2.00E-05,0
75+,0,0,0,0,0.00016,0.00018,0.00021,0.00037,0.00077,0.00035,0.00051,0.00027,0.00033,0.00013,3.00E-05,0
