Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0,0.11241,0,2.47448,0.06676,0,0.03309,0,0.3435,0,0,0.00655,0
20 to 24,0,0,0,0,1.52462,0.06361,0,0.47765,1.56819,0.46074,0.32165,1.21633,0.27576,0.01028,0.00123,0
25 to 29,0,0,0,0.75845,0.86866,1.39482,0.72587,0.21746,0.89042,0.77498,1.20101,1.09684,0.28674,0.02932,0.00129,0.00316
30 to 34,0,0,0,2.80015,0,0.30914,2.15486,0.51509,0.39629,0.64555,0.13193,0.26486,0.10728,0.01089,0.00593,0.00327
35 to 39,0,0,0,0,2.87887,0.93044,1.21775,0.94939,2.71421,0.94585,0.99875,0.77274,0.29744,0.01093,0.01052,0
40 to 44,0,0,0,0,0.13012,1.73207,1.16382,1.64266,4.14382,1.44922,0.11855,0.93602,0.47702,0.0293,0.00577,0.00309
45 to 49,0,0,0,0,0,0.66948,3.54845,4.10246,2.14676,1.6037,1.65149,1.45391,0.10487,0.02918,0.0013,0
50 to 54,0,0,0,0.27246,0.13777,1.13174,0.70531,1.48419,2.36851,0.83774,0.53856,0.25153,0.85036,0,0.00126,0.00306
55 to 59,0,0,0,0,0,0.49974,0,0.20094,0.35227,0.57775,0.30961,0.08867,1.14923,0.00972,0.00533,0
60 to 64,0,0,0,0,0,0,0,0.36082,0.10253,0.13562,0.08738,0.18143,0.07612,0,0.0058,0
65 to 69,0,0,0,0,0,0.01808,0.02664,0.00808,0,0,0,0,0,0,0.00013,0.00031
70 to 74,0,0,0,0,0.02175,0,0,0.00253,0,0,0,0,0,0,7.00E-05,0
75+,0,0,0,0,0,0,0,0.00096,0,0.00132,0.00144,0,0,0,4.00E-05,0
