Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.33469,0.24521,0.25011,0.13999,0.28401,0.17862,0.23276,0.18621,0.1589,0.05086,0.07306,0.00133,0
20 to 24,0,0,0,0.36382,0.64387,0.71105,0.51028,0.43056,0.51034,0.3626,0.3228,0.27621,0.25913,0.14559,0.00124,0.00343
25 to 29,0,0,0,0.2428,0.71606,1.38947,0.9763,0.93274,0.92899,0.72801,0.78448,0.58955,0.53597,0.4332,0.00185,0.0041
30 to 34,0,0,0,0.23443,0.61897,1.02976,1.32326,1.03445,1.13485,0.96674,0.94709,0.84896,0.61149,0.41377,0.00325,0.00426
35 to 39,0,0,0,0.22166,0.69369,1.02264,1.1804,1.45397,1.23532,1.08109,1.00316,0.81421,0.73508,0.16968,0.00372,0.00779
40 to 44,0,0,0,0.24867,0.52743,0.9514,1.06528,1.42446,1.52408,1.12631,1.36794,1.04821,0.8004,0.38474,0.00329,0.00257
45 to 49,0,0,0,0.20437,0.44036,0.69536,0.90667,1.02762,1.27661,1.14595,1.37553,0.862,0.81475,0.34584,0.00286,0.00095
50 to 54,0,0,0,0.13081,0.36648,0.623,0.59608,0.81552,1.00007,0.80454,1.139,0.87105,0.67851,0.43169,0.0019,0.00095
55 to 59,0,0,0,0.07653,0.20758,0.35486,0.42878,0.40006,0.42775,0.50471,0.68124,0.67197,0.6457,0.28682,0.00386,0
60 to 64,0,0,0,0.04092,0.15289,0.23664,0.22949,0.16543,0.24428,0.20283,0.25927,0.31059,0.25147,0.23212,0.00207,0
65 to 69,0,0,0,0.02679,0.04559,0.08818,0.09358,0.07153,0.08349,0.09452,0.06614,0.07295,0.10112,0.05602,0.00106,0.00065
70 to 74,0,0,0,0.00015,0.00097,0.00088,0.00037,0.00084,0.00095,0.001,0.00105,0.00057,0.00065,0.00157,2.00E-05,0
75+,0,0,0,0,0.00028,0.00026,0.00032,0.00056,0.0012,0.00056,0.00091,0.00057,0.00118,0.00075,3.00E-05,0
