Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01571,0.04409,0.0521,0.03032,0.06215,0.03998,0.05156,0.03785,0.02182,0.00396,0.00295,0.00029,0
20 to 24,0,0,0,0.06542,0.44356,0.5674,0.42342,0.36094,0.43759,0.3077,0.25139,0.14527,0.07737,0.02254,0.00103,0.00284
25 to 29,0,0,0,0.05057,0.5714,1.28433,0.9384,0.90575,0.9227,0.71561,0.70766,0.35918,0.18537,0.0777,0.00178,0.00394
30 to 34,0,0,0,0.05078,0.51362,0.98978,1.3226,1.04457,1.1721,0.98816,0.88841,0.53785,0.21992,0.07717,0.00324,0.00426
35 to 39,0,0,0,0.0485,0.58153,0.99306,1.19194,1.4833,1.289,1.11641,0.95069,0.52114,0.26709,0.03197,0.00376,0.00787
40 to 44,0,0,0,0.05566,0.45225,0.94496,1.10025,1.48635,1.6266,1.18965,1.32598,0.68622,0.29746,0.07415,0.0034,0.00265
45 to 49,0,0,0,0.04527,0.37369,0.68352,0.92675,1.06119,1.3484,1.19788,1.31955,0.55848,0.29966,0.06596,0.00292,0.00097
50 to 54,0,0,0,0.02659,0.2854,0.562,0.55915,0.77287,0.9694,0.7718,1.00274,0.51791,0.22902,0.07556,0.00178,0.00089
55 to 59,0,0,0,0.01051,0.10918,0.21619,0.27165,0.25606,0.28003,0.327,0.40506,0.26984,0.14719,0.03391,0.00245,0
60 to 64,0,0,0,0.00319,0.04565,0.08184,0.08253,0.06011,0.09078,0.0746,0.08751,0.0708,0.03254,0.01558,0.00074,0
65 to 69,0,0,0,0.00108,0.00706,0.01582,0.01745,0.01348,0.01609,0.01803,0.01158,0.00862,0.00679,0.00195,2.00E-04,0.00012
70 to 74,0,0,0,3.00E-05,0.00081,0.00085,0.00037,0.00085,0.00098,0.00102,0.00099,0.00036,0.00024,0.00029,2.00E-05,0
75+,0,0,0,0,0.00023,0.00025,0.00032,0.00056,0.00124,0.00057,0.00085,0.00036,0.00042,0.00014,3.00E-05,0
