Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02347,0.05082,0.05601,0.03261,0.06388,0.04002,0.05124,0.04142,0.03479,0.01012,0.00711,0.00035,0
20 to 24,0,0,0,0.07541,0.39447,0.47066,0.35133,0.28627,0.33795,0.23594,0.21223,0.17876,0.15236,0.04188,0.00097,0.00268
25 to 29,0,0,0,0.05437,0.47398,0.99371,0.72625,0.67004,0.66466,0.51182,0.55724,0.41224,0.34048,0.13463,0.00157,0.00347
30 to 34,0,0,0,0.05461,0.42616,0.76602,1.02387,0.77295,0.84455,0.70695,0.69975,0.61746,0.40405,0.13376,0.00286,0.00375
35 to 39,0,0,0,0.04986,0.46122,0.73463,0.88199,1.04914,0.88778,0.76345,0.71576,0.57188,0.46904,0.05297,0.00316,0.00662
40 to 44,0,0,0,0.05571,0.34927,0.6807,0.79277,1.0237,1.09089,0.79219,0.9721,0.73326,0.50867,0.11962,0.00279,0.00217
45 to 49,0,0,0,0.04499,0.28655,0.48888,0.66302,0.72569,0.8979,0.792,0.96052,0.59253,0.5088,0.10566,0.00238,0.00079
50 to 54,0,0,0,0.0291,0.24094,0.44254,0.44041,0.58188,0.71068,0.5618,0.80359,0.60496,0.42811,0.13326,0.00159,8.00E-04
55 to 59,0,0,0,0.01676,0.13434,0.24813,0.31186,0.28099,0.29923,0.34693,0.47313,0.4594,0.40105,0.08716,0.0032,0
60 to 64,0,0,0,0.00814,0.08989,0.15033,0.15164,0.10556,0.15525,0.12667,0.16358,0.19291,0.1419,0.06408,0.00155,0
65 to 69,0,0,0,0.00261,0.01311,0.02741,0.03025,0.02233,0.02596,0.02888,0.02042,0.02217,0.02792,0.00757,0.00039,0.00024
70 to 74,0,0,0,4.00E-05,0.00076,0.00075,0.00033,0.00072,8.00E-04,0.00083,0.00088,0.00047,0.00049,0.00058,2.00E-05,0
75+,0,0,0,0,0.00022,0.00022,0.00028,0.00047,0.00101,0.00047,0.00076,0.00047,0.00088,0.00028,3.00E-05,0
