Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00198,0.01264,0.01677,0.00914,0.01758,0.01046,0.0127,0.00923,0.00753,0.00175,8.00E-04,1.00E-04,0
20 to 24,0,0,0,0.01875,0.28856,0.4147,0.28975,0.23174,0.25975,0.17199,0.13912,0.1138,0.07749,0.0138,0.00083,0.00229
25 to 29,0,0,0,0.01628,0.41762,1.05459,0.72145,0.65333,0.61533,0.44938,0.43997,0.31611,0.20858,0.05343,0.00162,0.00357
30 to 34,0,0,0,0.01531,0.35147,0.76095,0.95203,0.70545,0.73184,0.581,0.51715,0.44319,0.23169,0.04969,0.00275,0.00362
35 to 39,0,0,0,0.01372,0.37337,0.7163,0.80498,0.93986,0.75511,0.61585,0.51922,0.40289,0.264,0.01931,0.00299,0.00626
40 to 44,0,0,0,0.01455,0.26845,0.63017,0.68698,0.87072,0.88098,0.60673,0.66953,0.49048,0.27183,0.04141,0.0025,0.00195
45 to 49,0,0,0,0.01115,0.20888,0.42923,0.54489,0.58539,0.6877,0.57529,0.62742,0.37589,0.25787,0.03469,0.00203,0.00068
50 to 54,0,0,0,0.00648,0.15794,0.34941,0.32549,0.4221,0.48948,0.36697,0.47204,0.34512,0.19512,0.03934,0.00122,0.00061
55 to 59,0,0,0,0.00363,0.08553,0.19027,0.22384,0.19796,0.20016,0.22009,0.26991,0.25453,0.17752,0.02499,0.00238,0
60 to 64,0,0,0,0.00141,0.04572,0.09209,0.08695,0.05941,0.08296,0.0642,0.07456,0.08539,0.05018,0.01468,0.00092,0
65 to 69,0,0,0,0.00029,0.00432,0.01088,0.01124,0.00814,0.00899,0.00948,0.00603,0.00636,0.00639,0.00112,0.00015,9.00E-05
70 to 74,0,0,0,1.00E-05,0.00065,0.00077,0.00032,0.00068,0.00072,0.00071,0.00068,0.00035,0.00029,0.00022,2.00E-05,0
75+,0,0,0,0,0.00018,0.00023,0.00027,0.00045,0.00091,4.00E-04,0.00058,0.00035,0.00053,0.00011,3.00E-05,0
