Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.04435,0.08153,0.08948,0.04917,0.09866,0.06215,0.07981,0.06328,0.05202,0.01324,0.0107,0.00048,0
20 to 24,0,0,0,0.12097,0.53718,0.6383,0.44977,0.3753,0.44555,0.31195,0.27525,0.22688,0.16932,0.05349,0.00113,0.00313
25 to 29,0,0,0,0.08687,0.6428,1.3421,0.92593,0.87482,0.87268,0.67391,0.71973,0.52106,0.37683,0.17123,0.00182,0.00403
30 to 34,0,0,0,0.08235,0.54558,0.97663,1.23224,0.95264,1.04674,0.87868,0.85317,0.73674,0.42213,0.16059,0.00313,0.00411
35 to 39,0,0,0,0.077,0.60467,0.95915,1.08704,1.32416,1.12681,0.97174,0.89369,0.69877,0.50183,0.06513,0.00355,0.00743
40 to 44,0,0,0,0.08652,0.46047,0.89374,0.98257,1.29933,1.3924,1.01399,1.22059,0.90101,0.54729,0.1479,0.00315,0.00245
45 to 49,0,0,0,0.07007,0.37885,0.64369,0.82408,0.92367,1.14929,1.01662,1.20945,0.73014,0.54898,0.13101,0.00269,9.00E-04
50 to 54,0,0,0,0.04445,0.31249,0.57159,0.53698,0.72653,0.89234,0.7074,0.99259,0.73126,0.45312,0.16208,0.00177,0.00089
55 to 59,0,0,0,0.02505,0.17051,0.31363,0.3721,0.34334,0.36768,0.4275,0.57191,0.54344,0.4154,0.10374,0.00348,0
60 to 64,0,0,0,0.01066,0.0999,0.16638,0.15842,0.11294,0.16703,0.13667,0.17314,0.19981,0.12869,0.06679,0.00148,0
65 to 69,0,0,0,0.00392,0.01675,0.03486,0.03632,0.02745,0.0321,0.03581,0.02483,0.02639,0.02909,0.00906,0.00043,0.00026
70 to 74,0,0,0,5.00E-05,0.00089,0.00087,0.00036,0.00081,0.00091,0.00094,0.00098,0.00051,0.00047,0.00063,2.00E-05,0
75+,0,0,0,0,0.00025,0.00026,0.00031,0.00053,0.00114,0.00053,0.00084,0.00051,0.00084,3.00E-04,3.00E-05,0
