Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.03166,0.06779,0.06718,0.0357,0.07055,0.05138,0.07046,0.05758,0.03169,0.00587,0.00194,0.00041,0
20 to 24,0,0,0,0.10058,0.5202,0.55812,0.38028,0.31254,0.42896,0.32075,0.29171,0.16095,0.08738,0.0113,0.00111,0.00308
25 to 29,0,0,0,0.06521,0.56205,1.05958,0.70687,0.65779,0.75862,0.62566,0.68873,0.33377,0.17558,0.03267,0.00162,0.00358
30 to 34,0,0,0,0.05978,0.46128,0.74557,0.90963,0.69264,0.87987,0.78883,0.78946,0.45633,0.19019,0.02963,0.00269,0.00353
35 to 39,0,0,0,0.05506,0.50354,0.7212,0.79036,0.94827,0.9329,0.85923,0.81449,0.42629,0.22269,0.01184,0.00301,0.00629
40 to 44,0,0,0,0.07152,0.44332,0.77692,0.82593,1.07574,1.33274,1.03655,1.28608,0.63548,0.28078,0.03107,0.00308,0.0024
45 to 49,0,0,0,0.06186,0.38954,0.59761,0.73981,0.81673,1.17487,1.10991,1.36101,0.54999,0.3008,0.0294,0.00281,0.00094
50 to 54,0,0,0,0.04045,0.33118,0.54697,0.49687,0.66215,0.94022,0.79604,1.15128,0.56775,0.2559,0.03748,0.00191,0.00096
55 to 59,0,0,0,0.01526,0.12096,0.2009,0.23048,0.20946,0.25932,0.32202,0.44403,0.28243,0.15703,0.01606,0.00251,0
60 to 64,0,0,0,0.00472,0.05155,0.07752,0.07138,0.05012,0.08569,0.07488,0.09778,0.07554,0.03539,0.00752,0.00078,0
65 to 69,0,0,0,0.00071,0.00354,0.00665,0.0067,0.00499,0.00674,0.00803,0.00574,0.00408,0.00328,0.00042,9.00E-05,6.00E-05
70 to 74,0,0,0,4.00E-05,0.00088,0.00077,0.00031,0.00068,0.00089,0.00098,0.00106,0.00037,0.00025,0.00014,2.00E-05,0
75+,0,0,0,0,0.00025,0.00023,0.00026,0.00045,0.00112,0.00055,0.00091,0.00037,0.00044,6.00E-05,3.00E-05,0
