Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.10793,0.12625,0.13652,0.07714,0.1548,0.09693,0.12501,0.10244,0.08095,0.02712,0.02919,0.00076,0
20 to 24,0,0,0,0.18732,0.52928,0.61967,0.44897,0.37469,0.44215,0.31094,0.28353,0.22465,0.22058,0.09288,0.00112,0.00311
25 to 29,0,0,0,0.13253,0.62404,1.28378,0.91069,0.86056,0.8533,0.66185,0.7305,0.50836,0.48369,0.29297,0.00178,0.00394
30 to 34,0,0,0,0.12919,0.5446,0.96055,1.24616,0.96355,1.05238,0.88731,0.89037,0.73906,0.55713,0.28251,0.00315,0.00414
35 to 39,0,0,0,0.12082,0.60368,0.94351,1.09949,1.33954,1.13305,0.98144,0.9328,0.70108,0.66242,0.11459,0.00357,0.00748
40 to 44,0,0,0,0.13494,0.45696,0.87389,0.98786,1.30653,1.3917,1.01796,1.26635,0.89856,0.71809,0.25867,0.00315,0.00245
45 to 49,0,0,0,0.10977,0.37762,0.63217,0.83217,0.9329,1.1538,1.02511,1.26034,0.73137,0.72349,0.23014,0.0027,9.00E-04
50 to 54,0,0,0,0.07196,0.32189,0.58014,0.56039,0.75832,0.9258,0.73717,1.06895,0.75699,0.61713,0.29424,0.00184,0.00092
55 to 59,0,0,0,0.03898,0.16884,0.30599,0.37327,0.34448,0.36668,0.42823,0.59204,0.54076,0.54383,0.18103,0.00347,0
60 to 64,0,0,0,0.02182,0.13014,0.21356,0.20909,0.14908,0.21916,0.18011,0.23581,0.26159,0.22166,0.15333,0.00194,0
65 to 69,0,0,0,0.0107,0.02908,0.05964,0.0639,0.04831,0.05613,0.0629,0.04508,0.04604,0.0668,0.02773,0.00074,0.00046
70 to 74,0,0,0,8.00E-05,0.00088,0.00085,0.00036,0.00081,0.00091,0.00095,0.00102,0.00051,0.00061,0.0011,2.00E-05,0
75+,0,0,0,0,0.00025,0.00025,0.00031,0.00053,0.00114,0.00053,0.00088,0.00051,0.0011,0.00053,3.00E-05,0
