Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.59694,0.39082,0.35745,0.19886,0.40284,0.25532,0.33097,0.27426,0.231,0.07747,0.09778,0.00178,0
20 to 24,0,0,0,0.57986,0.91705,0.90811,0.64778,0.54574,0.65187,0.46074,0.42488,0.35881,0.35271,0.17412,0.00147,0.00409
25 to 29,0,0,0,0.347,0.91452,1.59125,1.11135,1.06014,1.06403,0.8295,0.92588,0.68675,0.65416,0.46456,0.00198,0.00439
30 to 34,0,0,0,0.33302,0.78576,1.1722,1.49722,1.16868,1.29199,1.09488,1.11107,0.98298,0.74184,0.44105,0.00345,0.00454
35 to 39,0,0,0,0.3144,0.87927,1.16233,1.33355,1.64013,1.40424,1.22253,1.17506,0.94131,0.89041,0.1806,0.00395,0.00827
40 to 44,0,0,0,0.35544,0.6737,1.08971,1.21279,1.61924,1.74586,1.2835,1.61473,1.22119,0.97703,0.41265,0.00353,0.00275
45 to 49,0,0,0,0.29061,0.55955,0.79231,1.02684,1.16206,1.45477,1.29908,1.61523,0.99903,0.98937,0.369,0.00304,0.00102
50 to 54,0,0,0,0.19267,0.48236,0.7353,0.69929,0.95527,1.18049,0.94474,1.38542,1.0457,0.85345,0.47711,0.00209,0.00105
55 to 59,0,0,0,0.11125,0.26966,0.41336,0.49647,0.46251,0.49834,0.58494,0.81784,0.79618,0.8016,0.31287,0.00421,0
60 to 64,0,0,0,0.06233,0.2081,0.28882,0.27841,0.20039,0.29819,0.24631,0.32612,0.38558,0.3271,0.2653,0.00236,0
65 to 69,0,0,0,0.03586,0.05452,0.09457,0.09975,0.07613,0.08954,0.10085,0.0731,0.07958,0.11557,0.05625,0.00106,0.00065
70 to 74,0,0,0,0.00019,0.00116,0.00094,4.00E-04,9.00E-04,0.00102,0.00106,0.00116,0.00062,0.00075,0.00157,2.00E-05,0
75+,0,0,0,0,0.00033,0.00028,0.00034,0.00059,0.00128,6.00E-04,0.001,0.00062,0.00134,0.00075,3.00E-05,0
