Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.68014,0.42434,0.36376,0.20639,0.41938,0.2636,0.34611,0.281,0.2429,0.08061,0.10237,0.0019,0
20 to 24,0,0,0,0.6296,0.94886,0.88066,0.64068,0.54142,0.64135,0.45915,0.41483,0.35955,0.34976,0.17373,0.0015,0.00416
25 to 29,0,0,0,0.35313,0.88688,1.44635,1.03021,0.98577,0.9812,0.77478,0.84728,0.645,0.60799,0.43444,0.00189,0.00418
30 to 34,0,0,0,0.34563,0.77715,1.08662,1.41548,1.10828,1.21508,1.04297,1.03694,0.94156,0.70318,0.42065,0.00336,0.00441
35 to 39,0,0,0,0.32731,0.87231,1.08079,1.26463,1.56016,1.32471,1.16816,1.10004,0.90443,0.84661,0.17277,0.00385,0.00807
40 to 44,0,0,0,0.36697,0.66283,1.00487,1.14058,1.52753,1.63335,1.21626,1.49912,1.16362,0.92127,0.3915,0.00341,0.00266
45 to 49,0,0,0,0.3039,0.55763,0.74004,0.97816,1.11038,1.37856,1.2469,1.51892,0.9642,0.94494,0.3546,0.00298,0.00099
50 to 54,0,0,0,0.1974,0.47096,0.67288,0.65263,0.89429,1.09597,0.88841,1.27641,0.98879,0.79861,0.4492,0.00201,0.00101
55 to 59,0,0,0,0.11698,0.27022,0.38823,0.47555,0.44439,0.47485,0.56455,0.77333,0.77268,0.76984,0.30232,0.00414,0
60 to 64,0,0,0,0.06486,0.20636,0.26844,0.2639,0.19053,0.28117,0.23524,0.30516,0.3703,0.31087,0.25369,0.0023,0
65 to 69,0,0,0,0.03754,0.0544,0.08844,0.09514,0.07283,0.08496,0.09692,0.06882,0.07689,0.11051,0.05412,0.00104,0.00064
70 to 74,0,0,0,0.00021,0.00118,9.00E-04,0.00039,0.00088,0.00098,0.00104,0.00111,0.00061,0.00073,0.00154,2.00E-05,0
75+,0,0,0,0,0.00033,0.00027,0.00033,0.00058,0.00124,0.00059,0.00096,0.00061,0.00131,0.00074,3.00E-05,0
