Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.67913,0.48099,0.29001,0.15066,0.29063,0.78966,0.97012,1.01246,0.74164,0.38971,0.46785,0.57946,0.50883,0.3147,0.1165,0.09832
5 to 9,0.74257,0.9175,0.64797,0.24338,0.15893,0.34755,1.06893,1.47344,1.2341,0.71993,0.38999,0.55788,0.46611,0.43847,0.30563,0.12802
10 to 14,0.42815,0.63518,1.16235,0.47142,0.15452,0.12891,0.58772,1.17394,1.31961,0.84294,0.52408,0.31728,0.27326,0.33273,0.21916,0.16784
15 to 19,0.20466,0.25165,0.4568,0.7966,0.4505,0.19346,0.1274,0.48114,0.8523,0.90215,0.5229,0.36446,0.2297,0.16197,0.16332,0.13008
20 to 24,0.30789,0.09344,0.10393,0.22472,0.77144,0.39711,0.16117,0.09606,0.25189,0.4929,0.42559,0.27338,0.14412,0.12016,0.03358,0.03503
25 to 29,0.46693,0.29145,0.08221,0.08038,0.28498,0.82298,0.37498,0.12312,0.10858,0.17356,0.28816,0.32498,0.18232,0.12656,0.07844,0.02717
30 to 34,0.58322,0.48875,0.191,0.05055,0.07354,0.26511,0.72162,0.27353,0.19209,0.08042,0.14523,0.24803,0.20252,0.19708,0.06488,0.03831
35 to 39,0.5149,0.55887,0.37462,0.17902,0.03601,0.06777,0.29514,0.72885,0.30324,0.16104,0.07836,0.10252,0.1598,0.20713,0.12873,0.07586
40 to 44,0.25572,0.41429,0.45818,0.29504,0.12527,0.03612,0.11744,0.24666,0.63615,0.21306,0.1041,0.05222,0.08386,0.16215,0.11382,0.07415
45 to 49,0.10329,0.16694,0.22728,0.29966,0.30852,0.10251,0.04853,0.08122,0.23022,0.50839,0.16395,0.113,0.04394,0.05582,0.08008,0.06767
50 to 54,0.11614,0.08781,0.09223,0.1801,0.2166,0.24585,0.08546,0.06613,0.09105,0.20954,0.32646,0.1813,0.09019,0.06949,0.06599,0.07861
55 to 59,0.09467,0.08455,0.03986,0.06094,0.11113,0.1529,0.10834,0.05712,0.02456,0.05694,0.15011,0.25745,0.12075,0.07967,0.03282,0.03426
60 to 64,0.06308,0.06051,0.02884,0.03051,0.02994,0.07714,0.09508,0.08526,0.0679,0.03327,0.0441,0.1095,0.17617,0.07926,0.0546,0.01567
65 to 69,0.02945,0.03006,0.02617,0.01841,0.0098,0.02487,0.02722,0.05484,0.06927,0.02467,0.01749,0.04698,0.06619,0.14018,0.04526,0.02773
70 to 74,0.0113,0.01462,0.01837,0.00904,0.00731,0.00433,0.01555,0.02703,0.02778,0.01978,0.01608,0.00965,0.0183,0.03907,0.06937,0.01993
75+,0.01201,0.01146,0.00873,0.00677,0.00655,0.00851,0.00788,0.0086,0.01737,0.02749,0.02395,0.01588,0.00398,0.0088,0.03291,0.02017
