Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.41618,0.33688,0.23655,0.1726,0.36241,0.75777,0.7166,0.68167,0.46576,0.45433,0.81438,1.02506,1.38533,0.58302,0.46574,0.45498
5 to 9,0.55592,0.54638,0.49799,0.2737,0.19355,0.34186,0.85417,0.9853,0.76318,0.838,0.67791,1.0069,1.29185,0.83443,1.26487,0.59764
10 to 14,0.35022,0.45597,0.79943,0.50289,0.18356,0.13264,0.49469,0.81539,0.78902,0.94177,0.8937,0.56857,0.75952,0.64162,0.92188,0.78676
15 to 19,0.17755,0.19351,0.34988,0.74456,0.483,0.19296,0.10372,0.34024,0.52875,0.97307,0.85846,0.63191,0.63249,0.30807,0.68334,0.61139
20 to 24,0.29438,0.0741,0.08712,0.237,0.74542,0.37916,0.13051,0.06945,0.16867,0.53554,0.71831,0.45895,0.38459,0.22603,0.14037,0.16834
25 to 29,0.44895,0.25482,0.07995,0.09733,0.35409,0.67786,0.30571,0.08989,0.07272,0.21881,0.51683,0.56401,0.47748,0.23491,0.3356,0.13295
30 to 34,0.44845,0.41517,0.18792,0.05978,0.08884,0.2501,0.50492,0.19261,0.12788,0.0932,0.26275,0.46902,0.56944,0.36399,0.25756,0.17769
35 to 39,0.36791,0.3752,0.30209,0.20495,0.04345,0.06654,0.22528,0.4292,0.18505,0.18501,0.132,0.18617,0.44718,0.39316,0.52074,0.34733
40 to 44,0.17166,0.24951,0.28338,0.29966,0.1545,0.03654,0.09578,0.1587,0.3239,0.23342,0.18143,0.09398,0.23653,0.29854,0.47065,0.33466
45 to 49,0.08924,0.11886,0.15234,0.28154,0.29929,0.11004,0.03873,0.05659,0.14077,0.47688,0.26891,0.19318,0.11895,0.10693,0.3398,0.31299
50 to 54,0.11604,0.07124,0.06953,0.16758,0.21683,0.20592,0.07088,0.0464,0.05956,0.22779,0.4973,0.30079,0.23748,0.13106,0.27035,0.36315
55 to 59,0.09716,0.08166,0.03453,0.06228,0.10459,0.117,0.09284,0.04331,0.0166,0.0645,0.24396,0.40713,0.29834,0.14338,0.13829,0.16354
60 to 64,0.06792,0.05767,0.02743,0.03758,0.03445,0.06438,0.08358,0.06678,0.04765,0.0393,0.07463,0.18351,0.3741,0.13497,0.20366,0.07284
65 to 69,0.02745,0.02853,0.02615,0.02276,0.01252,0.02442,0.0222,0.04238,0.04612,0.03011,0.03033,0.0808,0.16922,0.19719,0.16875,0.12719
70 to 74,0.01023,0.01354,0.01829,0.01103,0.0098,0.00503,0.01244,0.01952,0.01845,0.02384,0.02784,0.01708,0.04527,0.06513,0.20705,0.08298
75+,0.01193,0.01063,0.00897,0.00881,0.01012,0.01089,0.00653,0.00616,0.01112,0.03492,0.04597,0.03089,0.01033,0.01497,0.1036,0.07282
