Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.47881,0.26326,0.16881,0.0939,0.16795,0.48966,0.31998,0.37824,0.16603,0.12726,0.12165,0.01861,0.02128,0.04596,0,0.02061
5 to 9,0.55185,0.91827,0.53571,0.154,0.08084,0.29657,0.47263,0.70078,0.51616,0.14659,0.0996,0.00551,0,0.07011,0.02236,0
10 to 14,0.33432,0.52418,1.08022,0.41722,0.07284,0.0399,0.26962,0.56419,0.73066,0.33493,0.17545,0.10908,0.04777,0.11456,0.16343,0.03617
15 to 19,0.13236,0.11629,0.38859,0.97908,0.3563,0.06615,0.07559,0.19642,0.415,0.7065,0.25791,0.2785,0.03461,0.15016,0.24576,0
20 to 24,0.13853,0.02506,0.03931,0.12806,0.8048,0.125,0.04665,0.02369,0.06742,0.35285,0.30937,0.2294,0.08502,0.01533,0.00841,0.01858
25 to 29,0.2816,0.16986,0.01106,0.0335,0.2059,0.65954,0.08849,0.00899,0.00412,0.08311,0.07017,0.18325,0.10075,0.00795,0,0
30 to 34,0.40644,0.44804,0.21681,0.061,0.07487,0.21017,0.64225,0.08708,0.09016,0.01082,0.07048,0.06359,0.11051,0.02161,0,0.04137
35 to 39,0.49395,0.57763,0.59191,0.25361,0.04138,0.02534,0.14878,0.59099,0.19187,0.07636,0.03645,0.01569,0.06998,0.0961,0,0
40 to 44,0.1133,0.32478,0.48559,0.42189,0.16411,0.00744,0.03258,0.15347,0.45752,0.07195,0.07931,0.00687,0.08309,0.21606,0.29664,0.07087
45 to 49,0.07468,0.07228,0.13396,0.20653,0.28318,0.0468,0.00494,0.00324,0.10491,0.53383,0.05518,0.07773,0.01729,0.02716,0.08449,0.05425
50 to 54,0.04196,0.02653,0.04433,0.07492,0.081,0.16711,0.01232,0.02358,0.0172,0.11221,0.37142,0.09456,0.04475,0.01757,0.03441,0.0766
55 to 59,0.01798,0.00586,0.0176,0.04802,0.08531,0.11085,0.03979,0.00803,0.00105,0.02842,0.12783,0.38956,0.11386,0.04795,0,0
60 to 64,0.00554,0,0.00468,0.00719,0.01643,0.03363,0.01919,0.01173,0.02594,0.01227,0.01492,0.09767,0.47875,0.08211,0.05822,0
65 to 69,0.00142,0.00242,0.00751,0.02456,0.00756,0.00084,0.00097,0.00612,0.01208,0,1.00E-05,0.00309,0.05729,0.51046,0.14259,0
70 to 74,0,0.00029,0.0012,0.0024,0.00105,0,0,0,0.0084,0.00147,0.004,0,0.01453,0.05484,0.15698,0.11047
75+,0.00051,0,0.00024,0,0.00158,0,0,0,0.00124,0.007,0.00243,0,0,0,0.08975,0.27062
