Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60385,0.34978,0.21948,0.10071,0.14676,0.54795,0.80629,0.67143,0.42392,0.26461,0.34946,0.64965,0.84654,0.77324,0.2992,0.39873
5 to 9,0.54317,0.82937,0.5171,0.17307,0.06521,0.20596,0.78913,1.00196,0.80619,0.52568,0.29359,0.62772,0.75064,1.07067,0.76487,0.48347
10 to 14,0.32136,0.49905,1.38214,0.45202,0.0799,0.06495,0.38642,0.82964,0.98845,0.76769,0.43694,0.37176,0.44301,0.81024,0.56267,0.62939
15 to 19,0.1278,0.17412,0.43093,0.98107,0.30052,0.09254,0.07274,0.30904,0.62099,0.87902,0.49984,0.4583,0.38911,0.39986,0.42191,0.49742
20 to 24,0.18796,0.04796,0.06943,0.17679,0.72483,0.23615,0.09104,0.0467,0.14644,0.40706,0.37356,0.3269,0.24414,0.2936,0.0879,0.13494
25 to 29,0.39481,0.21308,0.05657,0.0515,0.17101,0.90828,0.28868,0.06092,0.05647,0.13706,0.24068,0.38896,0.32175,0.31671,0.20827,0.11092
30 to 34,0.57096,0.44125,0.16237,0.03531,0.03751,0.20837,1.03608,0.20675,0.10758,0.05745,0.12724,0.32362,0.38436,0.49703,0.17122,0.15504
35 to 39,0.47105,0.52115,0.39115,0.17294,0.01539,0.03298,0.27398,0.92994,0.22573,0.12667,0.06708,0.12627,0.29171,0.56339,0.36507,0.3042
40 to 44,0.20198,0.40009,0.48267,0.32449,0.07842,0.01872,0.07655,0.19668,0.81115,0.21723,0.09877,0.06207,0.14884,0.45096,0.32915,0.28458
45 to 49,0.06454,0.13378,0.24479,0.33634,0.21388,0.06896,0.03054,0.05243,0.18516,0.84707,0.17453,0.14704,0.07694,0.14884,0.22832,0.28634
50 to 54,0.0698,0.06166,0.08311,0.18341,0.14102,0.12863,0.06146,0.04216,0.0609,0.19947,0.55034,0.25788,0.16227,0.17562,0.17109,0.33609
55 to 59,0.05185,0.05518,0.03179,0.05414,0.06169,0.0746,0.0726,0.03295,0.01337,0.04572,0.14734,0.64243,0.2376,0.20547,0.09032,0.13906
60 to 64,0.03874,0.03139,0.01786,0.0231,0.01591,0.04556,0.06906,0.05066,0.03762,0.0242,0.03759,0.15531,0.63499,0.23733,0.14384,0.0728
65 to 69,0.01758,0.01813,0.01722,0.01284,0.00437,0.01292,0.01618,0.03639,0.04688,0.01951,0.0138,0.06043,0.15541,0.70005,0.16677,0.11987
70 to 74,0.00769,0.00784,0.01317,0.00637,0.00378,0.00218,0.0094,0.01678,0.01702,0.01522,0.01248,0.01191,0.03223,0.1248,0.30573,0.0768
75+,0.01854,0.00795,0.00661,0.00579,0.00361,0.00731,0.00752,0.0064,0.01003,0.02871,0.03018,0.02489,0.01156,0.02705,0.08684,0.15403
