Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.32373,0.71443,0.45255,0.26371,0.45986,0.88456,0.80052,0.84196,0.52835,0.3076,0.31965,0.47201,0.46616,0.27972,0.10212,0.23281
5 to 9,1.16437,0.67668,1.06393,0.5651,0.31592,0.50273,1.13404,1.37913,1.02791,0.73375,0.45884,0.68954,0.72557,0.67333,0.37535,0.42536
10 to 14,0.63368,0.89194,0.64955,0.7439,0.21643,0.16772,0.59277,0.96303,0.82838,0.72978,0.63692,0.40091,0.48054,0.51659,0.31282,0.55316
15 to 19,0.22932,0.33129,0.42284,0.41705,0.42221,0.15747,0.10186,0.36332,0.40158,0.51164,0.4776,0.39303,0.34135,0.23939,0.21631,0.35687
20 to 24,0.32071,0.11954,0.098,0.22984,0.23709,0.27384,0.11156,0.06382,0.11673,0.19012,0.25885,0.21306,0.16101,0.1518,0.03762,0.08954
25 to 29,0.47304,0.39273,0.11988,0.1081,0.29246,0.19024,0.25418,0.10515,0.06532,0.08033,0.1444,0.20879,0.15805,0.10851,0.09791,0.06292
30 to 34,0.37251,0.41713,0.20541,0.07222,0.08176,0.17443,0.08782,0.16641,0.135,0.05901,0.08119,0.15721,0.13437,0.11707,0.04965,0.07152
35 to 39,0.33608,0.38135,0.28663,0.23606,0.04703,0.073,0.18083,0.11142,0.16032,0.15239,0.0564,0.09372,0.10654,0.18251,0.10913,0.1727
40 to 44,0.17139,0.25222,0.19421,0.17744,0.08273,0.02869,0.09157,0.12056,0.04729,0.09448,0.07219,0.04192,0.1115,0.11718,0.06504,0.13572
45 to 49,0.08754,0.13974,0.12736,0.15175,0.09147,0.03912,0.03483,0.06297,0.07777,0.05235,0.05693,0.09865,0.05701,0.04615,0.0496,0.07607
50 to 54,0.07782,0.10893,0.10051,0.17401,0.10458,0.07343,0.03896,0.03775,0.0468,0.06717,0.03205,0.10314,0.21241,0.16326,0.10493,0.20191
55 to 59,0.06848,0.09503,0.04488,0.0683,0.06286,0.04332,0.03799,0.03171,0.01179,0.03534,0.06349,0.02409,0.07511,0.13934,0.06645,0.13844
60 to 64,0.05223,0.09231,0.05176,0.06554,0.0363,0.03891,0.0394,0.03581,0.05585,0.03283,0.08694,0.07625,0.00756,0.04618,0.09019,0.0692
65 to 69,0.02341,0.04097,0.03781,0.0339,0.01453,0.01395,0.00952,0.02588,0.02557,0.01348,0.02983,0.07644,0.03278,0.01947,0.02357,0.09377
70 to 74,0.00633,0.01103,0.01572,0.01133,0.00623,0.00299,0.00546,0.00913,0.00616,0.00611,0.0143,0.01376,0.02019,0.01592,0.00775,0.03116
75+,0.00608,0.00833,0.00723,0.00626,0.00509,0.0036,0.00276,0.00357,0.00548,0.00639,0.01409,0.02045,0.00524,0.01028,0.01939,0.00414
