Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60946,0.30971,0.15485,0.09141,0.18836,0.42061,0.67437,0.62947,0.30827,0.19636,0.33938,0.46654,0.63311,0.4807,0.30374,0.26746
5 to 9,0.46673,0.85565,0.4606,0.15891,0.08953,0.15117,0.53686,0.85002,0.62732,0.4147,0.27393,0.44966,0.55838,0.67442,0.80312,0.34822
10 to 14,0.19248,0.39931,1.44788,0.52194,0.09596,0.04697,0.23729,0.56684,0.75899,0.5911,0.40974,0.26178,0.34637,0.51036,0.58013,0.44709
15 to 19,0.0832,0.1165,0.40236,1.296,0.44449,0.0788,0.0465,0.19743,0.42211,0.72272,0.48756,0.33763,0.29514,0.26701,0.44968,0.34985
20 to 24,0.12849,0.03669,0.055,0.20796,1.35082,0.25879,0.06101,0.03194,0.10835,0.37101,0.42436,0.27402,0.18726,0.18353,0.09316,0.09622
25 to 29,0.24754,0.12931,0.03636,0.04952,0.27855,1.01324,0.21161,0.04498,0.03755,0.09321,0.25923,0.32798,0.24842,0.20091,0.20237,0.07804
30 to 34,0.50945,0.33814,0.12026,0.03521,0.05196,0.20865,0.87456,0.15382,0.08297,0.04022,0.11105,0.25028,0.30486,0.32093,0.17198,0.10455
35 to 39,0.56847,0.56388,0.35249,0.16995,0.02426,0.04003,0.22182,0.90686,0.18116,0.09895,0.06343,0.08809,0.21071,0.33465,0.35802,0.19762
40 to 44,0.20701,0.44602,0.5632,0.3841,0.16452,0.0199,0.07426,0.17335,0.74659,0.19833,0.0907,0.04354,0.11244,0.30138,0.34931,0.20679
45 to 49,0.07012,0.16332,0.27912,0.48606,0.46971,0.07122,0.02264,0.04247,0.16368,0.78648,0.20281,0.12298,0.05716,0.09809,0.24509,0.19859
50 to 54,0.07165,0.05066,0.08136,0.24274,0.32214,0.19494,0.04095,0.03002,0.03991,0.17858,0.68575,0.22829,0.13577,0.11681,0.19691,0.2446
55 to 59,0.0309,0.02915,0.02127,0.05773,0.1167,0.10455,0.06065,0.01972,0.00802,0.03514,0.15556,0.66198,0.24627,0.15112,0.09114,0.1112
60 to 64,0.02779,0.01903,0.01806,0.02687,0.02503,0.0421,0.05552,0.03087,0.02395,0.01598,0.03665,0.15787,0.72534,0.1878,0.1862,0.04477
65 to 69,0.00928,0.01005,0.01172,0.01634,0.00568,0.01074,0.01071,0.01922,0.02865,0.01255,0.01299,0.05044,0.13164,0.70537,0.21288,0.08514
70 to 74,0.00359,0.00454,0.00818,0.0058,0.00722,0.0015,0.00554,0.00924,0.01112,0.00985,0.01258,0.00779,0.02919,0.10946,0.59869,0.07714
75+,0.00459,0.00472,0.00442,0.00434,0.00474,0.0068,0.00341,0.00284,0.00641,0.01502,0.0216,0.02184,0.00578,0.01794,0.15247,0.17994
