Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.26625,0.26214,0.20643,0.12649,0.27091,0.60163,0.5952,0.62296,0.39331,0.23963,0.3968,0.71718,0.99623,0.90805,0.42008,0.36716
5 to 9,0.25128,0.6155,0.46203,0.2051,0.12825,0.25012,0.69419,0.93109,0.68308,0.44886,0.31555,0.69398,0.88481,1.28388,1.1269,0.4714
10 to 14,0.16043,0.38382,1.1498,0.47173,0.13982,0.09276,0.39717,0.8205,0.80436,0.57244,0.44215,0.39546,0.52159,0.98635,0.85345,0.62519
15 to 19,0.07685,0.1523,0.38579,0.99883,0.4549,0.13453,0.07452,0.33281,0.58002,0.67975,0.47488,0.47248,0.44985,0.4842,0.61735,0.49216
20 to 24,0.13776,0.05269,0.08183,0.23061,1.05937,0.33047,0.09474,0.05468,0.17371,0.39174,0.45083,0.3596,0.28894,0.34982,0.13845,0.14027
25 to 29,0.25252,0.22424,0.07717,0.08004,0.34228,0.95336,0.26947,0.07253,0.06244,0.15501,0.34161,0.49163,0.40195,0.40585,0.35265,0.11879
30 to 34,0.27543,0.44602,0.22177,0.05318,0.07383,0.2399,0.76579,0.20713,0.11863,0.05287,0.15973,0.44121,0.52162,0.63888,0.26428,0.15367
35 to 39,0.22187,0.414,0.40157,0.22918,0.03207,0.0476,0.22307,0.76476,0.19726,0.10954,0.0662,0.15187,0.39333,0.76813,0.60672,0.29897
40 to 44,0.0938,0.26212,0.38925,0.38493,0.17175,0.028,0.08048,0.17691,0.60754,0.17425,0.10759,0.0733,0.19956,0.56719,0.55351,0.29326
45 to 49,0.04385,0.10973,0.19288,0.35665,0.3693,0.12048,0.02979,0.05355,0.16516,0.58914,0.18674,0.15092,0.09032,0.19603,0.40057,0.30122
50 to 54,0.05926,0.05941,0.07469,0.18242,0.25005,0.221,0.06637,0.03971,0.0602,0.17051,0.54117,0.26609,0.18254,0.21682,0.2616,0.33958
55 to 59,0.04408,0.06941,0.03329,0.06019,0.10139,0.1149,0.09243,0.04115,0.01503,0.038,0.14975,0.66847,0.27912,0.24549,0.13278,0.14463
60 to 64,0.03292,0.04332,0.02397,0.03129,0.02937,0.06024,0.08087,0.06847,0.0459,0.02182,0.03903,0.17124,0.61081,0.28267,0.1966,0.06227
65 to 69,0.01081,0.02124,0.02336,0.01897,0.0086,0.01975,0.01764,0.04472,0.04651,0.01878,0.01551,0.06331,0.16749,0.69278,0.20181,0.10866
70 to 74,0.00457,0.01086,0.01948,0.00943,0.00889,0.0044,0.01034,0.0214,0.01995,0.01656,0.01466,0.01298,0.03551,0.13318,0.41987,0.07194
75+,0.00853,0.01166,0.01155,0.01077,0.01259,0.01388,0.00736,0.00702,0.01288,0.03231,0.03976,0.03501,0.0107,0.03119,0.12039,0.12819
