Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.68301,0.20359,0.12627,0.03632,0.10316,0.35553,0.2941,0.20239,0.02103,0.02374,0.11266,0.13912,0.15141,0.0596,0.04688,0.16515
5 to 9,0.22773,2.22527,0.24916,0.08289,0.0204,0.0922,0.4853,0.48519,0.09549,0.03042,0.03079,0.23029,0.11488,0.14226,0.23792,0.00015
10 to 14,0.34187,0.39403,3.13507,0.41886,0.08705,0.05871,0.41624,0.69307,0.39415,0.18178,0.07851,0.06595,0.08597,0.08765,0.42818,0.13867
15 to 19,0.17124,0.15758,0.51975,2.27392,0.48838,0.09629,0.03221,0.31825,0.66115,0.61112,0.22871,0.16068,0.16525,0.15357,0.15427,0.2776
20 to 24,0.36408,0.05525,0.11788,0.25577,2.6482,0.36098,0.1191,0.02439,0.22983,0.52046,0.65018,0.19245,0.12916,0.0645,0.1501,0.32736
25 to 29,0.78571,0.32869,0.16879,0.09495,0.35885,2.53245,0.41739,0.03295,0.03057,0.24144,0.53456,0.39471,0.30789,0.30681,0.23488,0.24238
30 to 34,0.4904,0.759,0.3983,0.06544,0.03275,0.34573,1.78821,0.25936,0.10011,0.01538,0.169,0.48004,0.3218,0.40145,0.10593,0.03711
35 to 39,0.31255,0.56479,0.54639,0.30474,0.02085,0.03843,0.14092,1.63022,0.18153,0.03293,0.00786,0.0585,0.28607,0.35843,0.42958,0.23756
40 to 44,0.07755,0.13309,0.38041,0.51473,0.26267,0.03118,0.07018,0.11585,1.43623,0.19059,0.10127,0.02055,0.15083,0.43148,0.36397,0.14639
45 to 49,0.08652,0.12423,0.18403,0.38902,0.51249,0.13633,0.02052,0.04746,0.18636,1.56848,0.25582,0.07636,0.0128,0.11822,0.50428,0.46917
50 to 54,0.17212,0.10461,0.08296,0.12956,0.33051,0.27534,0.11486,0.01497,0.04897,0.10761,1.31263,0.26452,0.0441,0.0722,0.4105,0.73395
55 to 59,0.1606,0.14059,0.03743,0.05178,0.09173,0.2157,0.12391,0.05223,0.01618,0.01301,0.13825,1.69021,0.30049,0.07103,0.04863,0.08039
60 to 64,0.05358,0.06887,0.03555,0.02944,0.0136,0.05792,0.13466,0.07555,0.02513,0.00851,0.01275,0.15884,1.31196,0.28335,0.04077,0.04239
65 to 69,0.01466,0.01731,0.0202,0.02429,0.0018,0.02199,0.00559,0.05985,0.03942,0.01919,0.00528,0.02526,0.10313,1.18285,0.08658,5.00E-05
70 to 74,0.00755,0.01409,0.02314,0.00696,0.01283,0.00649,0.00039,0.01856,0.04967,0.02006,0.00812,0.00226,0.00719,0.02859,1.924,0.01653
75+,0.04943,0.03022,0.03568,0.01346,0.00786,0.03911,0.0121,0.01017,0.03461,0.04636,0.10471,0.07646,9.00E-05,0,0.05704,2.63471
