Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.57725,0.31114,0.21302,0.11247,0.19737,0.41127,0.49135,0.48735,0.33451,0.20955,0.35884,0.61643,0.84367,0.63503,0.3694,0.2936
5 to 9,0.39949,0.94972,0.59753,0.20515,0.12059,0.15732,0.42415,0.73755,0.60495,0.42397,0.29723,0.59627,0.75935,0.86675,0.94825,0.38793
10 to 14,0.18844,0.41374,1.59079,0.53043,0.13845,0.05409,0.19271,0.51475,0.74605,0.59149,0.43151,0.34779,0.44663,0.64851,0.68596,0.48658
15 to 19,0.07635,0.1338,0.46411,1.34598,0.5695,0.09134,0.04788,0.19238,0.45162,0.72338,0.53285,0.45315,0.38877,0.33974,0.52787,0.41164
20 to 24,0.096,0.04443,0.08415,0.28012,1.31111,0.26407,0.06057,0.03355,0.1127,0.40668,0.47239,0.37947,0.26793,0.24038,0.11731,0.10881
25 to 29,0.19212,0.12445,0.04663,0.06319,0.30448,0.85678,0.16611,0.04262,0.04253,0.10273,0.29915,0.48315,0.39111,0.29363,0.23829,0.08355
30 to 34,0.35276,0.27019,0.11819,0.04509,0.0645,0.17264,0.54924,0.12351,0.07715,0.04579,0.12567,0.30773,0.36777,0.46488,0.21627,0.11546
35 to 39,0.34481,0.47363,0.37507,0.17917,0.029,0.03335,0.14878,0.61537,0.16458,0.09766,0.06522,0.11973,0.26841,0.4633,0.46802,0.21703
40 to 44,0.17266,0.36397,0.64825,0.42624,0.14891,0.01955,0.04826,0.14028,0.63618,0.17573,0.0921,0.0589,0.1401,0.4125,0.41244,0.23396
45 to 49,0.0445,0.12323,0.30591,0.49282,0.52393,0.06794,0.02003,0.03591,0.14131,0.68184,0.19704,0.14701,0.07645,0.13723,0.30872,0.24197
50 to 54,0.05033,0.0473,0.09386,0.28811,0.37031,0.24697,0.04166,0.02734,0.04185,0.17986,0.61451,0.29432,0.17817,0.14303,0.25217,0.29747
55 to 59,0.03119,0.03621,0.03147,0.08024,0.16949,0.15944,0.05458,0.0229,0.00982,0.03745,0.17513,0.70703,0.33692,0.20835,0.11415,0.12385
60 to 64,0.02361,0.02526,0.01966,0.02795,0.03454,0.07107,0.04036,0.02932,0.02539,0.01834,0.03909,0.18815,0.7939,0.28703,0.25042,0.05443
65 to 69,0.00997,0.01021,0.01227,0.01564,0.0069,0.01627,0.01203,0.02127,0.0318,0.01493,0.01295,0.05985,0.1775,0.81218,0.20321,0.09983
70 to 74,0.00372,0.00455,0.00962,0.00662,0.0069,0.00156,0.00545,0.01059,0.01122,0.0115,0.01333,0.01067,0.03957,0.10771,0.67509,0.08379
75+,0.00694,0.00817,0.00683,0.00912,0.00772,0.00587,0.00365,0.00319,0.00791,0.02099,0.02817,0.02421,0.00968,0.02907,0.21573,0.16658
