Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60111,0.88332,0.68117,0.41696,0.55185,0.74809,0.64347,0.63815,0.5083,0.34171,0.54494,0.84613,0.98574,0.66165,0.32903,0.28588
5 to 9,1.20584,0.93016,1.25199,0.62663,0.33662,0.36033,0.75245,0.85913,0.75318,0.58979,0.45,0.81594,0.89169,0.90317,0.83737,0.3582
10 to 14,0.78616,1.07185,1.22331,0.88629,0.28262,0.15244,0.43814,0.6612,0.67617,0.58566,0.54469,0.43679,0.51045,0.66247,0.55677,0.45463
15 to 19,0.40994,0.50912,0.73255,0.85509,0.58911,0.22038,0.11291,0.29333,0.42695,0.53514,0.4822,0.46814,0.41885,0.31691,0.42138,0.34624
20 to 24,0.55125,0.20161,0.21343,0.38106,0.51777,0.31628,0.13525,0.07467,0.14173,0.27235,0.34034,0.3065,0.23644,0.22421,0.08407,0.09096
25 to 29,0.67941,0.53893,0.19659,0.19814,0.38774,0.3177,0.24549,0.09288,0.08213,0.1244,0.23873,0.35271,0.26911,0.22178,0.1889,0.06973
30 to 34,0.62676,0.67658,0.34073,0.11937,0.12941,0.19987,0.20822,0.15262,0.12919,0.07321,0.15264,0.29831,0.31131,0.33984,0.14565,0.09863
35 to 39,0.51522,0.58781,0.47412,0.29682,0.06708,0.07074,0.16633,0.17993,0.14913,0.12467,0.09055,0.13678,0.25808,0.34274,0.26036,0.17924
40 to 44,0.30262,0.4538,0.43052,0.33717,0.13852,0.03867,0.08382,0.11509,0.14083,0.11842,0.10144,0.07389,0.14054,0.26881,0.23221,0.17225
45 to 49,0.15973,0.23574,0.25069,0.30339,0.21724,0.07146,0.03815,0.04951,0.10068,0.13147,0.11669,0.1335,0.07889,0.09392,0.16465,0.14922
50 to 54,0.18935,0.16762,0.15132,0.24062,0.17645,0.12866,0.05911,0.0499,0.05609,0.11738,0.12447,0.18351,0.14737,0.13332,0.16061,0.18098
55 to 59,0.17476,0.17533,0.08008,0.10284,0.10985,0.08037,0.06334,0.03826,0.01717,0.04086,0.11456,0.12022,0.14084,0.12991,0.07927,0.08187
60 to 64,0.11663,0.13282,0.06437,0.06926,0.04265,0.04997,0.05906,0.05408,0.04372,0.02885,0.0429,0.10156,0.09704,0.09619,0.10897,0.03905
65 to 69,0.06301,0.07174,0.06521,0.04353,0.01867,0.023,0.01959,0.03489,0.04289,0.01954,0.01939,0.05795,0.07971,0.08537,0.07596,0.06409
70 to 74,0.02287,0.03281,0.03945,0.02112,0.01199,0.00449,0.01115,0.01558,0.01563,0.01423,0.01701,0.01287,0.02679,0.04883,0.05042,0.03769
75+,0.01622,0.01761,0.01535,0.0111,0.00835,0.00602,0.00484,0.00487,0.00916,0.0164,0.01823,0.01686,0.00578,0.01212,0.04574,0.01845
