Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.49347,0.5789,0.39932,0.17629,0.32725,0.75846,0.89012,0.75261,0.51955,0.32239,0.49333,0.8917,0.92463,0.66408,0.22769,0.18977
5 to 9,0.75953,0.80337,0.81367,0.2772,0.17046,0.34414,1.06775,1.0867,0.84954,0.58182,0.40199,0.8378,0.82418,0.90774,0.58748,0.24189
10 to 14,0.48185,0.76361,1.11271,0.47823,0.15978,0.12867,0.61014,0.89528,0.86961,0.65613,0.53198,0.47299,0.47463,0.68167,0.41589,0.32169
15 to 19,0.23926,0.32915,0.53731,0.61181,0.39573,0.18943,0.12487,0.37053,0.56966,0.66465,0.50221,0.52594,0.39903,0.323,0.30588,0.24138
20 to 24,0.37658,0.12406,0.13766,0.21623,0.54417,0.35512,0.16092,0.07422,0.17422,0.36553,0.40661,0.39104,0.24986,0.24739,0.06265,0.06637
25 to 29,0.52937,0.40158,0.12001,0.0933,0.28214,0.54905,0.3643,0.0978,0.07655,0.14417,0.28755,0.47138,0.31508,0.26121,0.15362,0.05229
30 to 34,0.54296,0.61344,0.26974,0.05521,0.0759,0.23518,0.5147,0.21232,0.13491,0.06358,0.14895,0.37799,0.36943,0.41387,0.12982,0.07596
35 to 39,0.45812,0.5749,0.44555,0.19132,0.03725,0.06589,0.28006,0.4033,0.20689,0.12645,0.07832,0.15432,0.29666,0.44544,0.25681,0.15496
40 to 44,0.23886,0.427,0.4393,0.2653,0.11596,0.03462,0.11411,0.17742,0.31433,0.16384,0.1046,0.07739,0.14787,0.32682,0.22107,0.14998
45 to 49,0.11837,0.1969,0.23417,0.24622,0.22642,0.0961,0.04718,0.06097,0.15494,0.29684,0.1594,0.16332,0.07592,0.1123,0.15374,0.13334
50 to 54,0.13735,0.11897,0.11487,0.15631,0.16444,0.18303,0.0831,0.05006,0.06328,0.16152,0.25199,0.25817,0.14638,0.13581,0.11945,0.14575
55 to 59,0.12132,0.12432,0.05588,0.05994,0.09177,0.11177,0.10641,0.04582,0.01739,0.04469,0.14655,0.2879,0.19789,0.15311,0.05958,0.06047
60 to 64,0.07965,0.08772,0.04065,0.03496,0.02953,0.0622,0.0981,0.07265,0.04875,0.02652,0.04194,0.15334,0.21383,0.15072,0.09545,0.02729
65 to 69,0.03676,0.04518,0.04023,0.02067,0.01103,0.02349,0.02785,0.04591,0.04876,0.01996,0.01737,0.06675,0.11147,0.19301,0.08053,0.05063
70 to 74,0.01456,0.02248,0.02793,0.01079,0.00774,0.00474,0.01721,0.0227,0.02052,0.01656,0.01624,0.01407,0.03067,0.07674,0.08368,0.03693
75+,0.01297,0.01429,0.01253,0.00681,0.00655,0.00796,0.00791,0.00731,0.01284,0.02244,0.02328,0.0218,0.00618,0.01637,0.0529,0.02679
