Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.53088,0.3165,0.12164,0.07969,0.16094,0.29723,0.67001,1.05762,0.50558,0.20497,0.44182,0.83373,1.09636,1.22137,0.95525,0.87166
5 to 9,0.41321,0.77046,0.29736,0.13311,0.09969,0.1336,0.70186,1.42736,0.88398,0.39626,0.37165,0.80056,0.98167,1.69058,2.50714,1.1239
10 to 14,0.21577,0.4209,0.63891,0.27541,0.09608,0.0513,0.354,1.0672,0.90113,0.46637,0.51982,0.45546,0.56497,1.26134,1.80292,1.46059
15 to 19,0.10023,0.15587,0.20797,0.56965,0.30048,0.08478,0.07568,0.40673,0.54065,0.52035,0.53646,0.52985,0.47654,0.6064,1.33516,1.1169
20 to 24,0.13546,0.06473,0.04909,0.14203,0.64752,0.18269,0.10346,0.08093,0.15865,0.2802,0.45006,0.42341,0.32157,0.46418,0.28187,0.30636
25 to 29,0.21584,0.17171,0.03614,0.04953,0.18714,0.4704,0.26268,0.10568,0.06912,0.09679,0.29225,0.51567,0.42193,0.50366,0.67229,0.24723
30 to 34,0.35494,0.33114,0.07949,0.02788,0.04734,0.13155,0.74262,0.28161,0.12568,0.04264,0.14496,0.40527,0.536,0.85399,0.57423,0.34594
35 to 39,0.39883,0.42105,0.17777,0.09639,0.0211,0.02775,0.23276,1.03793,0.2178,0.0876,0.07582,0.14858,0.38501,0.85531,1.07118,0.67953
40 to 44,0.23298,0.44,0.26574,0.18484,0.08481,0.01652,0.08827,0.28652,0.60284,0.12756,0.1095,0.07935,0.18654,0.65714,0.98431,0.67052
45 to 49,0.0666,0.15975,0.13252,0.23972,0.24713,0.0601,0.03093,0.08071,0.17023,0.38623,0.18377,0.19018,0.10025,0.21598,0.68693,0.61007
50 to 54,0.05846,0.06414,0.06167,0.14878,0.19006,0.142,0.05862,0.05877,0.06474,0.12887,0.44341,0.28435,0.19302,0.27205,0.56574,0.71731
55 to 59,0.04622,0.05353,0.01996,0.03991,0.09365,0.10543,0.10526,0.04818,0.01653,0.03546,0.15658,0.51323,0.28061,0.33125,0.28221,0.32009
60 to 64,0.03646,0.03571,0.01179,0.01664,0.02321,0.04823,0.11361,0.09855,0.04369,0.01823,0.0417,0.17199,0.539,0.31049,0.47978,0.1453
65 to 69,0.01831,0.02015,0.01177,0.01003,0.00654,0.01368,0.02743,0.0609,0.04711,0.01292,0.01681,0.07537,0.15712,0.70725,0.41916,0.24349
70 to 74,0.00612,0.00908,0.01014,0.00541,0.00572,0.00261,0.0143,0.026,0.01867,0.01061,0.01598,0.01413,0.04376,0.16547,0.69238,0.16965
75+,0.00912,0.00949,0.00669,0.00503,0.00574,0.00696,0.00979,0.01171,0.01524,0.0192,0.03172,0.03308,0.01299,0.03592,0.2798,0.20737
