Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.44272,0.37964,0.23726,0.1643,0.27565,1.17744,1.60745,1.24694,0.66391,0.33742,0.48577,0.63259,0.7286,0.30704,0.10187,0.07852
5 to 9,0.58223,0.59427,0.48239,0.25521,0.15389,0.53149,1.85821,1.77781,1.07696,0.60345,0.38447,0.5811,0.6305,0.4189,0.26335,0.09935
10 to 14,0.34714,0.47754,0.73269,0.41933,0.14043,0.20004,1.01788,1.42608,1.09795,0.66281,0.48582,0.30985,0.33642,0.29621,0.18053,0.12638
15 to 19,0.17617,0.21016,0.32536,0.60242,0.36157,0.30253,0.22694,0.6056,0.71658,0.69411,0.46965,0.35166,0.28242,0.13916,0.13279,0.09804
20 to 24,0.28982,0.08927,0.09243,0.22588,0.57005,0.59222,0.3035,0.13106,0.24352,0.40111,0.39941,0.27641,0.19684,0.1142,0.02879,0.02803
25 to 29,0.4479,0.28622,0.0849,0.11414,0.28749,1.07418,0.69795,0.17466,0.1199,0.18686,0.32199,0.36879,0.27959,0.1351,0.07453,0.02386
30 to 34,0.46343,0.42477,0.16721,0.06635,0.081,0.40725,1.12453,0.3667,0.19001,0.08265,0.18767,0.31888,0.33497,0.23542,0.06378,0.03334
35 to 39,0.37846,0.39722,0.27818,0.18502,0.03612,0.10621,0.51369,0.79199,0.26913,0.14,0.08454,0.12275,0.26088,0.23308,0.12445,0.06495
40 to 44,0.20399,0.312,0.3026,0.25075,0.11128,0.05963,0.20894,0.30164,0.47421,0.17295,0.10465,0.05787,0.11906,0.1767,0.10694,0.06435
45 to 49,0.09428,0.13692,0.15305,0.24385,0.22109,0.16882,0.09295,0.10561,0.20025,0.34646,0.15469,0.11785,0.06189,0.05646,0.07842,0.05544
50 to 54,0.11825,0.08622,0.07645,0.16127,0.16242,0.3372,0.17257,0.09521,0.08871,0.17657,0.25978,0.17822,0.11655,0.06673,0.05921,0.06325
55 to 59,0.1025,0.08588,0.03476,0.06059,0.08921,0.20702,0.20777,0.08532,0.02523,0.05054,0.13945,0.21262,0.14618,0.0724,0.03118,0.02721
60 to 64,0.06653,0.05999,0.02415,0.03221,0.02757,0.10967,0.18498,0.12842,0.06671,0.03011,0.04129,0.10274,0.17552,0.06607,0.04369,0.01183
65 to 69,0.03261,0.0325,0.02553,0.01976,0.01001,0.03962,0.05518,0.08385,0.07431,0.0233,0.01754,0.04763,0.08308,0.10141,0.03835,0.02131
70 to 74,0.01099,0.0136,0.01582,0.00931,0.00641,0.00705,0.02988,0.0372,0.0266,0.01836,0.01561,0.0102,0.02212,0.03319,0.04173,0.01419
75+,0.01092,0.0098,0.00778,0.00686,0.00615,0.01366,0.01523,0.0123,0.01794,0.02455,0.02344,0.01629,0.0051,0.00758,0.0245,0.0117
