Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.43832,0.29326,0.22124,0.14733,0.29293,0.65785,0.67703,0.68668,0.47586,0.3297,0.55671,0.96757,1.19153,0.84063,0.44746,0.38965
5 to 9,0.46091,0.58505,0.49658,0.2407,0.14923,0.28037,0.73503,1.00324,0.82878,0.62008,0.46364,0.92938,1.07794,1.16798,1.17132,0.49426
10 to 14,0.27649,0.40633,1.02142,0.51188,0.15445,0.09869,0.39724,0.82628,0.92077,0.77482,0.64528,0.53707,0.6353,0.8889,0.85158,0.64615
15 to 19,0.12523,0.15615,0.37017,0.9385,0.48254,0.14553,0.08157,0.33134,0.59396,0.84264,0.66714,0.63223,0.54501,0.43606,0.63772,0.50535
20 to 24,0.18721,0.05303,0.07559,0.22095,0.97043,0.3089,0.10223,0.06129,0.16577,0.42641,0.51766,0.46124,0.34183,0.32396,0.13158,0.13753
25 to 29,0.31562,0.18978,0.06344,0.07851,0.29705,0.82785,0.26156,0.07789,0.06966,0.15673,0.34822,0.54803,0.43039,0.33955,0.30865,0.10918
30 to 34,0.41237,0.33874,0.15897,0.05097,0.07472,0.23657,0.66267,0.19949,0.12622,0.07054,0.18535,0.44283,0.50865,0.53712,0.25541,0.15328
35 to 39,0.35601,0.37321,0.3217,0.20076,0.03475,0.05043,0.22261,0.65595,0.21554,0.14469,0.09947,0.17929,0.39757,0.58102,0.51345,0.30445
40 to 44,0.16783,0.29113,0.37481,0.33291,0.13367,0.02761,0.07913,0.18185,0.55289,0.20405,0.13714,0.09072,0.20664,0.45692,0.46701,0.28936
45 to 49,0.06295,0.10886,0.18902,0.33415,0.31679,0.08691,0.03173,0.05603,0.16543,0.5864,0.21574,0.20004,0.10709,0.15427,0.328,0.27337
50 to 54,0.06771,0.05569,0.07662,0.19575,0.21811,0.16983,0.05806,0.04604,0.06412,0.1956,0.50562,0.32149,0.21461,0.188,0.25614,0.31525
55 to 59,0.05399,0.05222,0.03181,0.06392,0.10794,0.10624,0.07282,0.03807,0.01618,0.052,0.19204,0.55366,0.289,0.21338,0.13228,0.1354
60 to 64,0.03777,0.03402,0.02074,0.03087,0.03004,0.05844,0.06891,0.05952,0.04518,0.02964,0.05427,0.19352,0.51925,0.21477,0.20789,0.06492
65 to 69,0.01801,0.01858,0.02025,0.01842,0.00972,0.01877,0.01806,0.03965,0.04906,0.02248,0.02126,0.08191,0.1718,0.44881,0.19807,0.11088
70 to 74,0.00711,0.0085,0.01451,0.0091,0.00743,0.00343,0.01045,0.01852,0.01912,0.01815,0.01948,0.01683,0.04341,0.11259,0.28958,0.07634
75+,0.01144,0.00683,0.0069,0.00685,0.00664,0.00817,0.00631,0.00647,0.01144,0.02758,0.03436,0.02988,0.01161,0.02409,0.11839,0.09338
