Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.51347,0.47757,0.31803,0.20966,0.36575,0.73995,0.91241,0.95737,0.54429,0.28301,0.47876,0.67663,0.86884,0.55213,0.25476,0.20651
5 to 9,0.80966,0.63486,0.64246,0.32488,0.19505,0.34503,1.10288,1.3888,0.88961,0.51299,0.38505,0.62868,0.76879,0.75754,0.66792,0.26651
10 to 14,0.51681,0.62866,0.83826,0.55193,0.18282,0.1299,0.64731,1.18101,0.93225,0.58406,0.51643,0.3556,0.43394,0.56574,0.47808,0.35104
15 to 19,0.26216,0.27394,0.42839,0.67433,0.45755,0.19058,0.13481,0.4967,0.62015,0.60509,0.50003,0.4104,0.36998,0.26886,0.35078,0.2728
20 to 24,0.42854,0.11269,0.11874,0.27463,0.58764,0.36043,0.17511,0.10338,0.20311,0.33826,0.40916,0.31407,0.25018,0.21701,0.07424,0.07584
25 to 29,0.60268,0.36822,0.10845,0.13182,0.34326,0.53743,0.39467,0.13339,0.09217,0.14766,0.3096,0.39355,0.33509,0.24297,0.19001,0.06237
30 to 34,0.58889,0.51978,0.22826,0.07768,0.0961,0.24172,0.53392,0.28434,0.15298,0.06545,0.17429,0.32932,0.39534,0.40992,0.16371,0.08879
35 to 39,0.47601,0.45975,0.35377,0.22899,0.04523,0.0659,0.29098,0.52022,0.2232,0.11838,0.08288,0.12842,0.30908,0.4153,0.31549,0.1794
40 to 44,0.26306,0.35458,0.34869,0.30408,0.1366,0.03643,0.12113,0.23462,0.32979,0.14864,0.10773,0.06295,0.14897,0.31924,0.27984,0.17596
45 to 49,0.13023,0.16669,0.18705,0.28529,0.25265,0.09825,0.05304,0.08277,0.16609,0.25363,0.15992,0.13111,0.07596,0.10223,0.19597,0.15211
50 to 54,0.15583,0.10333,0.0957,0.19179,0.18537,0.18487,0.09413,0.07161,0.07217,0.14827,0.23305,0.20008,0.14511,0.122,0.14828,0.16899
55 to 59,0.14065,0.10693,0.04611,0.07492,0.10634,0.11521,0.11468,0.064,0.02027,0.04272,0.14449,0.21057,0.18748,0.13533,0.07717,0.07259
60 to 64,0.08987,0.07678,0.03326,0.0418,0.03501,0.06523,0.10575,0.09975,0.05569,0.0255,0.043,0.11969,0.19421,0.12705,0.11375,0.03307
65 to 69,0.04523,0.0408,0.03417,0.02527,0.01327,0.02469,0.03183,0.065,0.05981,0.01943,0.01786,0.05373,0.10769,0.16696,0.1008,0.05925
70 to 74,0.01635,0.01925,0.02256,0.01242,0.00857,0.00485,0.01885,0.03069,0.02369,0.01618,0.01662,0.01156,0.02924,0.06684,0.09611,0.04215
75+,0.01443,0.01208,0.01017,0.00845,0.00728,0.00794,0.0087,0.01038,0.01505,0.02135,0.02344,0.01776,0.00652,0.01452,0.06624,0.0292
