Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.7644,0.38085,0.19049,0.08307,0.13397,0.59219,0.83218,0.65388,0.32835,0.19325,0.35148,0.55963,0.71783,0.56985,0.40674,0.3942
5 to 9,0.65504,0.92829,0.47866,0.14448,0.05805,0.21095,0.72853,0.93354,0.65872,0.40254,0.30024,0.54742,0.64118,0.79687,1.04521,0.47461
10 to 14,0.34679,0.51646,1.38582,0.4277,0.07117,0.06264,0.32796,0.70962,0.80659,0.60886,0.45807,0.32717,0.38752,0.6035,0.76172,0.61289
15 to 19,0.131,0.16205,0.40683,0.9613,0.2967,0.09043,0.05955,0.24357,0.46264,0.70087,0.53679,0.40697,0.33486,0.2989,0.57934,0.47838
20 to 24,0.18063,0.04245,0.05557,0.15282,0.77023,0.2574,0.07594,0.03661,0.1018,0.30817,0.38521,0.28876,0.20305,0.21293,0.1149,0.12683
25 to 29,0.40318,0.18494,0.04127,0.0387,0.16199,1.09739,0.26656,0.04982,0.03986,0.08733,0.22607,0.3239,0.26044,0.22176,0.26073,0.10373
30 to 34,0.70615,0.43005,0.12673,0.02684,0.03328,0.24074,1.07968,0.18176,0.08034,0.04081,0.11898,0.26422,0.31921,0.35089,0.21793,0.14676
35 to 39,0.64755,0.60153,0.35487,0.1386,0.01385,0.03805,0.27175,0.94375,0.18332,0.09677,0.07108,0.10496,0.23601,0.38523,0.45093,0.28713
40 to 44,0.2541,0.48275,0.49748,0.29091,0.07862,0.0204,0.07529,0.1854,0.71458,0.1772,0.10057,0.05272,0.12272,0.32376,0.42346,0.26861
45 to 49,0.07669,0.16173,0.2598,0.34579,0.23714,0.06823,0.02781,0.04729,0.15552,0.73004,0.19217,0.13887,0.06603,0.10838,0.28952,0.26688
50 to 54,0.07395,0.05949,0.07962,0.18174,0.15689,0.14464,0.05098,0.0368,0.04475,0.15656,0.64662,0.24258,0.14742,0.13291,0.23711,0.32881
55 to 59,0.04647,0.04303,0.02589,0.04759,0.06268,0.08126,0.06286,0.02456,0.0092,0.0349,0.15774,0.6527,0.22079,0.15972,0.12461,0.14185
60 to 64,0.03653,0.02381,0.01564,0.02007,0.01477,0.0458,0.0631,0.03786,0.02533,0.01694,0.03965,0.1488,0.67614,0.18298,0.21194,0.07348
65 to 69,0.0169,0.01467,0.01269,0.01107,0.00378,0.0121,0.01324,0.02644,0.03288,0.01326,0.01401,0.05638,0.1413,0.6401,0.25912,0.12152
70 to 74,0.00709,0.00577,0.00933,0.00492,0.00364,0.00183,0.0073,0.01173,0.01169,0.00971,0.01268,0.01024,0.02994,0.10787,0.51668,0.08205
75+,0.01815,0.00558,0.00428,0.00373,0.00222,0.00717,0.00608,0.00488,0.00655,0.01757,0.02764,0.02221,0.01021,0.02065,0.13456,0.1869
