Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.31615,0.28951,0.24106,0.12988,0.2301,0.47586,0.654,0.6065,0.53084,0.33423,0.56192,0.70053,1.38565,1.26943,0.68048,0.55695
5 to 9,0.38512,0.51538,0.5155,0.2062,0.11888,0.21389,0.792,0.89336,0.88597,0.61637,0.45837,0.6746,1.26049,1.78708,1.81984,0.72747
10 to 14,0.24561,0.40318,0.92354,0.39906,0.11795,0.08124,0.46253,0.76831,0.96268,0.7241,0.62355,0.38568,0.73996,1.38049,1.34128,0.96611
15 to 19,0.12398,0.16987,0.37978,0.65511,0.32686,0.11949,0.09278,0.32034,0.66279,0.7938,0.62227,0.44242,0.62742,0.66542,0.98142,0.74751
20 to 24,0.20806,0.06424,0.09227,0.19383,0.56948,0.24572,0.11821,0.06122,0.20604,0.44647,0.53823,0.33471,0.4002,0.49808,0.20695,0.20692
25 to 29,0.32341,0.22957,0.08339,0.07644,0.23614,0.50277,0.28777,0.07864,0.08362,0.1773,0.39272,0.42122,0.52114,0.54181,0.51182,0.1673
30 to 34,0.33573,0.39114,0.20751,0.04764,0.05897,0.16795,0.56066,0.1855,0.15076,0.07187,0.19666,0.35425,0.63745,0.86571,0.41671,0.23
35 to 39,0.27445,0.35533,0.34977,0.17631,0.02819,0.04125,0.22326,0.47529,0.23163,0.14286,0.09421,0.13475,0.495,0.95321,0.86233,0.46126
40 to 44,0.13324,0.24531,0.34117,0.26822,0.10886,0.02311,0.09054,0.15811,0.47949,0.19579,0.13676,0.06725,0.25572,0.72882,0.77886,0.45392
45 to 49,0.06492,0.1095,0.17349,0.2499,0.22151,0.0774,0.03635,0.05299,0.18064,0.46889,0.21534,0.14341,0.12621,0.24974,0.56249,0.43002
50 to 54,0.08041,0.06346,0.07831,0.14294,0.15444,0.14635,0.06905,0.0421,0.07372,0.1942,0.4447,0.22821,0.24479,0.29329,0.40515,0.48066
55 to 59,0.06614,0.07014,0.0367,0.05118,0.07525,0.08428,0.09245,0.0401,0.01956,0.05162,0.18661,0.36504,0.3379,0.33056,0.20889,0.20655
60 to 64,0.04565,0.04761,0.02705,0.02829,0.02309,0.04501,0.08385,0.06455,0.05728,0.03039,0.05286,0.14073,0.49726,0.3331,0.31559,0.09132
65 to 69,0.01874,0.02419,0.02702,0.01734,0.00797,0.01615,0.02184,0.04171,0.05775,0.02387,0.02163,0.0586,0.19467,0.57347,0.285,0.1622
70 to 74,0.00744,0.01216,0.02009,0.00881,0.00638,0.00337,0.01299,0.02019,0.02418,0.02058,0.02022,0.01252,0.0499,0.16706,0.40042,0.11563
75+,0.00902,0.00981,0.01019,0.00736,0.0071,0.00761,0.007,0.00653,0.01514,0.03155,0.03779,0.02401,0.01177,0.03648,0.18174,0.11734
