Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.32096,0.62044,0.38794,0.22203,0.39748,0.87317,0.78667,0.76069,0.50613,0.26982,0.27835,0.56496,0.59014,0.3391,0.16987,0.21826
5 to 9,0.97091,0.59998,0.93462,0.47752,0.26039,0.36032,0.96636,1.27038,1.04346,0.6925,0.30399,0.55855,0.52238,0.41899,0.4169,0.34317
10 to 14,0.66996,1.00644,0.83613,0.8314,0.35075,0.18447,0.4935,1.02275,1.04163,0.90832,0.54769,0.46434,0.37661,0.43325,0.32005,0.45296
15 to 19,0.28772,0.4345,0.571,0.6217,0.66813,0.30614,0.12335,0.35686,0.51363,0.66513,0.43301,0.4654,0.30584,0.19204,0.26901,0.30939
20 to 24,0.34525,0.12781,0.16039,0.30399,0.43194,0.40969,0.14296,0.07972,0.13327,0.29919,0.29584,0.35055,0.19448,0.19596,0.0616,0.0891
25 to 29,0.51347,0.32236,0.11755,0.15509,0.38632,0.36425,0.32943,0.09225,0.06531,0.12579,0.1847,0.40934,0.27252,0.19466,0.17511,0.08644
30 to 34,0.48249,0.48794,0.18276,0.07735,0.11087,0.27098,0.24207,0.20433,0.13115,0.05515,0.08316,0.28977,0.28264,0.27734,0.11264,0.105
35 to 39,0.28882,0.348,0.23477,0.148,0.04487,0.0554,0.16024,0.16873,0.14748,0.0896,0.03779,0.07276,0.1065,0.13815,0.12629,0.16185
40 to 44,0.2769,0.44972,0.33394,0.25684,0.1279,0.044,0.11383,0.19664,0.20447,0.17894,0.08974,0.0622,0.09222,0.16636,0.1311,0.22667
45 to 49,0.14917,0.26682,0.24968,0.25717,0.22451,0.1082,0.04798,0.07561,0.16964,0.17404,0.13188,0.17439,0.06304,0.05436,0.13033,0.21552
50 to 54,0.11692,0.12968,0.1209,0.18265,0.16558,0.14737,0.05223,0.04588,0.05951,0.13819,0.11067,0.1661,0.07778,0.06298,0.08179,0.15973
55 to 59,0.13839,0.13537,0.07116,0.09164,0.14021,0.13041,0.08969,0.04369,0.01751,0.0543,0.10006,0.17391,0.12793,0.06755,0.05093,0.07253
60 to 64,0.11632,0.12177,0.05786,0.06932,0.06192,0.10733,0.11061,0.06621,0.04818,0.03287,0.03246,0.13532,0.153,0.08835,0.07017,0.04234
65 to 69,0.07661,0.07168,0.06941,0.04927,0.04067,0.06146,0.04618,0.05559,0.0581,0.02208,0.01801,0.05926,0.09624,0.14581,0.11516,0.09661
70 to 74,0.02273,0.02756,0.02815,0.02042,0.01769,0.01049,0.0203,0.024,0.01591,0.01784,0.01395,0.01349,0.01928,0.06222,0.06419,0.07072
75+,0.01221,0.01499,0.01029,0.0078,0.00871,0.00963,0.00659,0.00753,0.01162,0.01997,0.01384,0.01359,0.0039,0.0084,0.04367,0.02878
