Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.46186,0.37742,0.2532,0.11932,0.21306,0.57922,0.81061,0.8051,0.58734,0.376,0.54962,1.08832,1.28718,0.99169,0.47548,0.37168
5 to 9,0.592,0.62206,0.54277,0.19045,0.11016,0.26044,0.93365,1.1717,0.99038,0.69655,0.463,1.05838,1.187,1.39366,1.26521,0.48001
10 to 14,0.36904,0.51814,0.90643,0.36433,0.10756,0.09415,0.52687,0.976,1.0579,0.81882,0.63068,0.60915,0.69859,1.07109,0.91417,0.63053
15 to 19,0.17594,0.21041,0.38001,0.55741,0.2986,0.1359,0.10815,0.40118,0.68335,0.85122,0.61337,0.68672,0.58629,0.51148,0.67673,0.48322
20 to 24,0.26794,0.0755,0.08585,0.15714,0.5041,0.26368,0.13559,0.07813,0.1998,0.43499,0.46601,0.49447,0.363,0.38125,0.13523,0.13029
25 to 29,0.39858,0.25751,0.07443,0.062,0.19023,0.5508,0.31962,0.09883,0.08639,0.16887,0.3158,0.57674,0.44847,0.39149,0.32412,0.1022
30 to 34,0.46907,0.41042,0.17496,0.03922,0.05152,0.19182,0.61929,0.22846,0.1553,0.07824,0.17205,0.46303,0.51927,0.61835,0.27201,0.14495
35 to 39,0.3992,0.41748,0.31807,0.14407,0.0252,0.04695,0.25848,0.57848,0.24697,0.15701,0.09515,0.19382,0.41127,0.65629,0.52611,0.28927
40 to 44,0.20077,0.32811,0.346,0.21579,0.08321,0.0252,0.10089,0.20248,0.48907,0.20587,0.12901,0.09993,0.21911,0.5161,0.47988,0.27533
45 to 49,0.08538,0.13305,0.17568,0.20464,0.17367,0.07167,0.04178,0.06698,0.18425,0.46317,0.19309,0.22068,0.11721,0.17996,0.33625,0.25598
50 to 54,0.08996,0.07385,0.07923,0.12567,0.1202,0.13088,0.07048,0.0556,0.07604,0.19861,0.35358,0.33597,0.22789,0.22251,0.27008,0.28814
55 to 59,0.07587,0.07103,0.03555,0.04478,0.06561,0.08333,0.08626,0.04623,0.01986,0.05703,0.17557,0.43761,0.29158,0.24747,0.1415,0.12936
60 to 64,0.05079,0.04874,0.02443,0.02368,0.02001,0.04772,0.08204,0.07119,0.0559,0.03379,0.05243,0.20155,0.39656,0.23694,0.2186,0.06094
65 to 69,0.02574,0.02648,0.02473,0.01433,0.00721,0.01679,0.02319,0.04679,0.05769,0.02487,0.02107,0.08964,0.17106,0.38707,0.19599,0.10694
70 to 74,0.01032,0.01288,0.01699,0.00729,0.00497,0.00323,0.01421,0.02267,0.02351,0.02014,0.01935,0.0193,0.04689,0.12769,0.22431,0.073
75+,0.01218,0.00837,0.00734,0.00459,0.00402,0.006,0.00727,0.00776,0.01384,0.02765,0.02828,0.02981,0.01099,0.02713,0.12016,0.06517
