Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.31636,0.61062,0.56039,0.30863,0.48688,0.84316,0.75034,0.70702,0.55444,0.3058,0.57218,0.74624,0.84835,0.43129,0.24225,0.20399
5 to 9,0.83151,0.44621,0.86278,0.4116,0.25682,0.34065,0.77546,0.79817,0.61457,0.46216,0.4392,0.6921,0.81356,0.58124,0.74893,0.26631
10 to 14,0.70702,0.78,0.74684,0.63673,0.23567,0.17024,0.56875,0.75467,0.73308,0.51852,0.54429,0.42833,0.55875,0.63848,0.74648,0.57164
15 to 19,0.33855,0.3643,0.50668,0.4421,0.41568,0.22285,0.13379,0.33486,0.43775,0.44442,0.43023,0.41264,0.40957,0.25002,0.54941,0.38697
20 to 24,0.37718,0.1292,0.13156,0.19928,0.25426,0.31335,0.14782,0.07647,0.11179,0.19293,0.25348,0.21287,0.16907,0.13783,0.06339,0.08851
25 to 29,0.41662,0.29428,0.12478,0.11207,0.27838,0.20105,0.25792,0.08842,0.06405,0.07935,0.16538,0.19755,0.13731,0.08152,0.11569,0.03949
30 to 34,0.37654,0.36815,0.23589,0.0811,0.10517,0.20658,0.16249,0.15439,0.14176,0.05339,0.11669,0.1911,0.19502,0.18491,0.07263,0.05669
35 to 39,0.28233,0.26426,0.24939,0.17255,0.05075,0.06646,0.15563,0.12971,0.14102,0.10873,0.06383,0.0733,0.14125,0.12244,0.13114,0.10445
40 to 44,0.1899,0.19056,0.2014,0.1619,0.07531,0.03215,0.09414,0.11193,0.09368,0.10237,0.08318,0.03894,0.07027,0.10959,0.16669,0.07658
45 to 49,0.08325,0.10077,0.09607,0.09997,0.07993,0.04,0.02796,0.04297,0.07634,0.06383,0.07357,0.06955,0.04199,0.02573,0.07003,0.06468
50 to 54,0.12114,0.10852,0.0829,0.10807,0.08018,0.07915,0.04515,0.03714,0.04441,0.0789,0.06158,0.12941,0.09229,0.06193,0.11954,0.11562
55 to 59,0.14407,0.15192,0.07082,0.07565,0.07523,0.05903,0.05698,0.03298,0.0138,0.03466,0.12189,0.07528,0.11277,0.0712,0.07416,0.06926
60 to 64,0.08653,0.11278,0.06081,0.05675,0.03123,0.03331,0.04827,0.04321,0.03035,0.02301,0.03954,0.07832,0.06122,0.07639,0.11346,0.04886
65 to 69,0.04129,0.04842,0.05933,0.03211,0.01359,0.01298,0.01595,0.01985,0.0259,0.00899,0.01489,0.03358,0.06814,0.0346,0.07377,0.0736
70 to 74,0.01543,0.02709,0.04279,0.02346,0.00972,0.00393,0.00762,0.01128,0.01538,0.00927,0.01926,0.01186,0.02869,0.04479,0.02759,0.04896
75+,0.0099,0.0116,0.01543,0.01001,0.00842,0.00454,0.00377,0.00401,0.00544,0.01056,0.01726,0.01429,0.00756,0.01311,0.05512,0.01583
