Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.48859,0.38546,0.28721,0.18673,0.36407,0.74892,0.76427,0.77173,0.52365,0.28963,0.49296,0.78936,0.88661,0.56914,0.30329,0.23746
5 to 9,0.58359,0.68671,0.60761,0.29383,0.19169,0.3401,0.921,1.11859,0.85944,0.52784,0.4011,0.75791,0.80182,0.79549,0.80641,0.30846
10 to 14,0.37527,0.53547,1.07363,0.56185,0.18737,0.13162,0.54289,0.95742,0.91986,0.61135,0.54291,0.43156,0.47242,0.61169,0.59068,0.40827
15 to 19,0.18942,0.22588,0.44223,0.91488,0.51153,0.19376,0.1113,0.40154,0.63248,0.66116,0.53628,0.49526,0.40011,0.29522,0.43451,0.31464
20 to 24,0.31203,0.0864,0.10886,0.27254,0.8779,0.38891,0.14084,0.0786,0.19903,0.37153,0.45898,0.36904,0.2534,0.21895,0.0917,0.08652
25 to 29,0.47788,0.29996,0.09784,0.10752,0.3665,0.77603,0.33373,0.10006,0.08238,0.14842,0.33087,0.45871,0.32355,0.23509,0.22418,0.06973
30 to 34,0.50018,0.50929,0.2412,0.06721,0.09288,0.26363,0.64131,0.23062,0.14677,0.0621,0.16752,0.38633,0.39557,0.3713,0.18029,0.09594
35 to 39,0.41885,0.46502,0.40304,0.24387,0.04451,0.06581,0.25803,0.58281,0.22052,0.12174,0.0822,0.14819,0.30578,0.40806,0.367,0.19123
40 to 44,0.20775,0.3282,0.39497,0.37098,0.16882,0.0371,0.10614,0.1953,0.44849,0.16119,0.11703,0.07484,0.15884,0.31049,0.33272,0.18482
45 to 49,0.09832,0.14614,0.202,0.34865,0.34246,0.1222,0.0427,0.06625,0.16971,0.37846,0.17987,0.15628,0.07871,0.10689,0.23543,0.17395
50 to 54,0.11971,0.08307,0.09251,0.20192,0.24166,0.23049,0.0796,0.05317,0.07091,0.15975,0.36621,0.24666,0.1529,0.12823,0.17538,0.19513
55 to 59,0.09835,0.09178,0.0428,0.07167,0.11769,0.1356,0.10786,0.04943,0.01901,0.04315,0.15636,0.38681,0.20598,0.14196,0.08889,0.08477
60 to 64,0.06889,0.06273,0.03173,0.03971,0.03638,0.07219,0.09939,0.08036,0.055,0.02581,0.04536,0.1517,0.29823,0.14033,0.13546,0.03798
65 to 69,0.02853,0.03186,0.03145,0.02444,0.01255,0.02571,0.02564,0.05156,0.05468,0.01998,0.0187,0.06441,0.11828,0.23747,0.11976,0.0669
70 to 74,0.0113,0.01626,0.02395,0.01252,0.01026,0.00547,0.01533,0.02499,0.02322,0.01702,0.01757,0.01369,0.03121,0.07125,0.16619,0.04597
75+,0.01378,0.01324,0.0123,0.01057,0.01128,0.01232,0.00842,0.00831,0.01461,0.02636,0.03198,0.02648,0.00751,0.01585,0.07627,0.04595
