Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.50824,0.38604,0.26313,0.12118,0.20889,0.49168,0.74255,1.05831,0.77527,0.46394,0.67145,0.71544,0.71467,0.2993,0.09531,0.05988
5 to 9,0.549,0.78412,0.56392,0.1925,0.10734,0.21509,0.89994,1.55927,1.2802,0.84571,0.5412,0.69025,0.64523,0.42294,0.25549,0.07784
10 to 14,0.35137,0.54107,1.15573,0.38584,0.10779,0.08261,0.5236,1.34227,1.40763,0.99088,0.72504,0.38648,0.37622,0.32211,0.18803,0.10265
15 to 19,0.17663,0.22679,0.43462,0.71594,0.31134,0.12128,0.10509,0.56161,1.00451,1.12063,0.73397,0.44622,0.31815,0.15605,0.1377,0.07982
20 to 24,0.30813,0.08442,0.10352,0.19482,0.61346,0.26389,0.13325,0.10458,0.31719,0.65529,0.6726,0.33794,0.20164,0.11439,0.02951,0.02237
25 to 29,0.51935,0.31949,0.0949,0.07336,0.23448,0.60953,0.33525,0.13525,0.12392,0.26023,0.50131,0.43881,0.26591,0.1263,0.07333,0.01813
30 to 34,0.53355,0.59397,0.2523,0.0471,0.05542,0.18009,0.74434,0.32642,0.22588,0.09916,0.24177,0.3777,0.33026,0.19707,0.05662,0.02418
35 to 39,0.42372,0.52874,0.42923,0.18141,0.02565,0.04168,0.2565,0.95601,0.34042,0.19707,0.10942,0.13904,0.25327,0.22379,0.12051,0.04724
40 to 44,0.18695,0.32624,0.3997,0.2864,0.11237,0.02364,0.10396,0.27136,0.81039,0.27227,0.16097,0.06795,0.13042,0.16731,0.10926,0.04592
45 to 49,0.09546,0.14531,0.19798,0.25983,0.23193,0.08825,0.04,0.08997,0.26679,0.75311,0.2569,0.13854,0.06175,0.0586,0.07823,0.04452
50 to 54,0.12778,0.08501,0.08379,0.13896,0.15879,0.16871,0.08157,0.07063,0.10767,0.27028,0.62038,0.22917,0.12337,0.06802,0.05611,0.05107
55 to 59,0.10056,0.10017,0.03957,0.04897,0.07079,0.09122,0.11147,0.07039,0.02856,0.06796,0.21854,0.44114,0.17116,0.0749,0.02827,0.02213
60 to 64,0.07199,0.0666,0.03018,0.0269,0.02109,0.04711,0.09763,0.11308,0.08547,0.04055,0.06184,0.14314,0.29109,0.07818,0.04233,0.00949
65 to 69,0.02546,0.03243,0.02936,0.01673,0.00686,0.01632,0.02315,0.07169,0.08298,0.03295,0.02512,0.05739,0.09742,0.15192,0.03808,0.01667
70 to 74,0.0102,0.0165,0.02312,0.00839,0.00621,0.00356,0.01353,0.03445,0.03533,0.02791,0.02344,0.01217,0.02393,0.03734,0.06473,0.01135
75+,0.01494,0.01563,0.01281,0.00829,0.0081,0.00944,0.00824,0.01097,0.02239,0.04767,0.05077,0.02703,0.00599,0.00859,0.02436,0.0141
