Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60129,0.79691,0.64571,0.39554,0.56656,0.91094,0.90628,0.96033,0.64259,0.36179,0.49382,0.89321,0.86966,0.57551,0.23542,0.17505
5 to 9,1.22932,0.82747,1.19086,0.59931,0.3456,0.43922,1.06334,1.30034,0.95392,0.62647,0.40818,0.85794,0.78571,0.78461,0.59229,0.21747
10 to 14,0.79514,0.96244,1.14121,0.84342,0.28833,0.18337,0.61964,0.99791,0.85529,0.62106,0.49357,0.45622,0.44767,0.56549,0.38928,0.27499
15 to 19,0.40768,0.45168,0.68645,0.79721,0.59558,0.26141,0.15679,0.44048,0.53938,0.5683,0.43941,0.49611,0.36864,0.27285,0.29583,0.21023
20 to 24,0.55382,0.17855,0.19923,0.35877,0.51877,0.37927,0.18718,0.1118,0.1801,0.28897,0.31195,0.32773,0.211,0.19726,0.05994,0.0558
25 to 29,0.6892,0.48396,0.1836,0.18623,0.39616,0.37739,0.34214,0.14025,0.10401,0.13134,0.21953,0.37607,0.24023,0.19462,0.13597,0.04273
30 to 34,0.63259,0.60583,0.32379,0.11298,0.13132,0.24006,0.28429,0.2287,0.16345,0.07831,0.14055,0.31536,0.274,0.29729,0.10579,0.06083
35 to 39,0.52511,0.53281,0.45456,0.28659,0.06944,0.08733,0.2358,0.26797,0.19138,0.13501,0.08371,0.14812,0.23516,0.30761,0.19176,0.11357
40 to 44,0.30391,0.40418,0.4043,0.31907,0.1415,0.04679,0.11757,0.17261,0.17342,0.12464,0.0919,0.078,0.12663,0.23747,0.16772,0.10722
45 to 49,0.16008,0.20936,0.23457,0.28485,0.2179,0.08448,0.05327,0.07436,0.12507,0.13726,0.10353,0.13885,0.06963,0.08147,0.11773,0.09043
50 to 54,0.19097,0.15026,0.14242,0.22842,0.17974,0.15486,0.08375,0.07567,0.0709,0.12284,0.11097,0.19293,0.13388,0.11754,0.11544,0.11255
55 to 59,0.1753,0.15482,0.0744,0.09728,0.11188,0.09549,0.08726,0.05788,0.02165,0.04259,0.1028,0.12258,0.12449,0.11406,0.05716,0.05036
60 to 64,0.11294,0.11406,0.0587,0.06446,0.04275,0.05841,0.07915,0.08071,0.05546,0.03049,0.03976,0.10648,0.08065,0.08126,0.07694,0.02381
65 to 69,0.06049,0.06141,0.05833,0.03973,0.01853,0.02655,0.02629,0.05156,0.05344,0.02036,0.01772,0.06154,0.06738,0.0691,0.05192,0.03771
70 to 74,0.02212,0.02797,0.03532,0.01923,0.01182,0.00523,0.01527,0.02283,0.0194,0.01488,0.01533,0.01372,0.02322,0.04064,0.03328,0.02246
75+,0.01566,0.01482,0.0139,0.01012,0.00815,0.00685,0.00655,0.00721,0.01141,0.01694,0.01637,0.01786,0.00506,0.01014,0.03201,0.01057
