Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.56709,0.46289,0.27844,0.17089,0.33996,0.68242,0.64089,0.71323,0.47475,0.2784,0.53277,0.86,0.98022,0.6607,0.27558,0.22724
5 to 9,0.71029,0.79254,0.59382,0.26928,0.17791,0.31058,0.77568,1.0455,0.77707,0.50535,0.42969,0.81653,0.88214,0.91642,0.72812,0.29558
10 to 14,0.45214,0.6426,1.01768,0.51483,0.17484,0.1193,0.46023,0.91115,0.85272,0.59755,0.59393,0.47551,0.52816,0.71702,0.54457,0.39849
15 to 19,0.23105,0.27332,0.43622,0.81209,0.47528,0.17583,0.0942,0.38927,0.59029,0.65529,0.59164,0.5571,0.45381,0.34977,0.4063,0.31247
20 to 24,0.38076,0.10468,0.10644,0.24908,0.78828,0.35027,0.119,0.07504,0.18383,0.36618,0.49893,0.41981,0.29071,0.26387,0.08385,0.08532
25 to 29,0.56016,0.35395,0.09268,0.09697,0.32963,0.6635,0.27668,0.0937,0.07368,0.13982,0.35171,0.50382,0.36258,0.27887,0.20229,0.06712
30 to 34,0.58529,0.58107,0.22353,0.0601,0.08479,0.23226,0.49994,0.21448,0.13101,0.05903,0.17736,0.40957,0.43054,0.4405,0.16639,0.09397
35 to 39,0.48706,0.54183,0.38334,0.22292,0.04179,0.05997,0.21547,0.51419,0.2028,0.11775,0.08865,0.16007,0.33899,0.48012,0.33748,0.19344
40 to 44,0.24551,0.38523,0.38885,0.3317,0.15058,0.03263,0.08672,0.18286,0.39149,0.15636,0.12496,0.07943,0.17462,0.36326,0.30334,0.18556
45 to 49,0.1165,0.16907,0.19258,0.30863,0.30817,0.10281,0.03518,0.06155,0.15402,0.34887,0.19154,0.1695,0.08594,0.12323,0.21002,0.16819
50 to 54,0.139,0.09816,0.08853,0.18015,0.21542,0.20315,0.06491,0.04965,0.06399,0.15422,0.36664,0.27273,0.16902,0.14544,0.15727,0.18754
55 to 59,0.11546,0.10454,0.04096,0.06526,0.11024,0.11989,0.08549,0.04578,0.01689,0.04171,0.17172,0.39104,0.23241,0.16675,0.08124,0.08154
60 to 64,0.07839,0.07221,0.03005,0.03584,0.03359,0.06369,0.07819,0.07365,0.04966,0.02472,0.04895,0.16752,0.31459,0.16775,0.12675,0.03714
65 to 69,0.03381,0.03668,0.02997,0.02178,0.01162,0.02274,0.0211,0.04716,0.04921,0.01893,0.01953,0.06958,0.13135,0.27229,0.1122,0.06538
70 to 74,0.01365,0.01875,0.02201,0.01134,0.00891,0.00465,0.01286,0.02338,0.02113,0.01634,0.0187,0.01503,0.03529,0.08621,0.14706,0.04757
75+,0.01419,0.01409,0.0107,0.00863,0.00927,0.00951,0.00654,0.00762,0.01314,0.02367,0.03133,0.02667,0.00801,0.01867,0.07431,0.04402
