Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.56095,0.54767,0.34225,0.19073,0.40766,0.89348,0.81909,0.84951,0.57274,0.33226,0.49182,0.76392,0.69688,0.59058,0.24144,0.24501
5 to 9,0.93926,0.70389,0.69788,0.29834,0.22068,0.4227,1.00015,1.23106,0.92659,0.60561,0.40848,0.72922,0.63567,0.82221,0.63807,0.31965
10 to 14,0.59978,0.72476,0.86106,0.50112,0.20193,0.15932,0.58785,1.02553,0.94134,0.67422,0.54601,0.41473,0.36885,0.62162,0.45296,0.41771
15 to 19,0.30206,0.31389,0.44946,0.58782,0.49232,0.231,0.12313,0.43464,0.62038,0.67235,0.51664,0.47073,0.3135,0.2977,0.3376,0.32258
20 to 24,0.46866,0.12209,0.11814,0.22873,0.59716,0.41397,0.15444,0.09033,0.19876,0.35918,0.40194,0.34161,0.19854,0.22745,0.06938,0.088
25 to 29,0.62417,0.38586,0.1043,0.10127,0.33827,0.57076,0.33614,0.11473,0.08889,0.14686,0.28066,0.39918,0.24138,0.23602,0.16709,0.06904
30 to 34,0.61881,0.54472,0.22534,0.06087,0.09578,0.27107,0.41585,0.23475,0.14971,0.06864,0.15314,0.31925,0.27727,0.37089,0.14034,0.09718
35 to 39,0.5159,0.49679,0.35354,0.19581,0.04866,0.07899,0.24976,0.39989,0.21887,0.13272,0.08215,0.13524,0.22188,0.38881,0.26424,0.19749
40 to 44,0.28586,0.37931,0.34551,0.2579,0.1395,0.04263,0.10629,0.19441,0.29666,0.16011,0.10683,0.06868,0.11594,0.2995,0.23573,0.18694
45 to 49,0.14017,0.17769,0.18485,0.23419,0.24939,0.10602,0.04547,0.07027,0.15945,0.25276,0.15242,0.14212,0.06011,0.10294,0.16786,0.16613
50 to 54,0.15814,0.10924,0.09522,0.15869,0.18395,0.19915,0.07662,0.06019,0.07048,0.15668,0.21004,0.21669,0.1168,0.12937,0.13637,0.1896
55 to 59,0.14259,0.11177,0.04652,0.06305,0.10832,0.12495,0.09249,0.05234,0.01966,0.04638,0.14263,0.20586,0.14562,0.14006,0.06894,0.08324
60 to 64,0.09221,0.08099,0.03406,0.03654,0.03653,0.07154,0.08613,0.07934,0.05472,0.02844,0.04391,0.12898,0.13893,0.12865,0.1048,0.03809
65 to 69,0.0468,0.04277,0.03421,0.022,0.01411,0.02809,0.02622,0.0516,0.05514,0.0211,0.01836,0.05941,0.08315,0.15316,0.08761,0.06809
70 to 74,0.01745,0.02054,0.02227,0.01092,0.00915,0.00548,0.01583,0.02431,0.02193,0.01707,0.01689,0.01265,0.02354,0.06628,0.07957,0.04714
75+,0.0137,0.01196,0.00931,0.0065,0.00711,0.00824,0.0068,0.00789,0.01308,0.02099,0.02149,0.0183,0.00485,0.01442,0.05645,0.02987
