Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.42428,0.8647,0.67231,0.43278,0.53621,1.13445,1.04665,1.17641,0.84477,0.44004,0.46628,0.65504,0.6292,0.36099,0.21682,0.25007
5 to 9,1.06191,0.63713,1.10192,0.59741,0.28686,0.45545,1.06065,1.36218,1.11436,0.80124,0.45116,0.6474,0.62246,0.55161,0.63353,0.28827
10 to 14,0.63891,0.83204,0.73868,0.77081,0.23829,0.16006,0.51798,0.93513,0.86113,0.75208,0.58295,0.39007,0.41349,0.41626,0.37776,0.36645
15 to 19,0.26853,0.33164,0.46061,0.518,0.41995,0.17772,0.10066,0.32172,0.42356,0.58194,0.37951,0.35774,0.29244,0.16237,0.26112,0.27756
20 to 24,0.30444,0.11728,0.12944,0.26085,0.24734,0.28714,0.10428,0.06269,0.11824,0.22007,0.20621,0.18362,0.12223,0.09456,0.04997,0.05392
25 to 29,0.46863,0.36474,0.13021,0.13209,0.29098,0.24977,0.30174,0.10515,0.07223,0.09352,0.11691,0.18975,0.1272,0.08978,0.09083,0.0467
30 to 34,0.36568,0.38874,0.19857,0.0751,0.07048,0.20127,0.13635,0.18224,0.1265,0.05254,0.06909,0.12734,0.09717,0.09783,0.06494,0.04392
35 to 39,0.32773,0.34888,0.28622,0.20447,0.0396,0.06596,0.18408,0.14363,0.19366,0.12021,0.06041,0.08326,0.09786,0.11705,0.13101,0.09501
40 to 44,0.20668,0.27369,0.22436,0.19783,0.07764,0.03098,0.08619,0.15738,0.10447,0.12423,0.0844,0.05393,0.07733,0.12424,0.11062,0.10188
45 to 49,0.10495,0.16971,0.16208,0.20274,0.10899,0.0494,0.03462,0.05965,0.11362,0.11432,0.12416,0.11837,0.07358,0.05031,0.09859,0.1475
50 to 54,0.09279,0.11619,0.1108,0.15841,0.08365,0.06291,0.03609,0.04735,0.05929,0.14287,0.08561,0.15953,0.15624,0.10199,0.13611,0.20509
55 to 59,0.08009,0.09979,0.05422,0.07343,0.05608,0.04295,0.03453,0.03401,0.01695,0.04264,0.10124,0.0721,0.13886,0.09356,0.08351,0.1001
60 to 64,0.04329,0.06454,0.0403,0.04832,0.02078,0.02489,0.0233,0.02894,0.03154,0.03104,0.04804,0.10272,0.05661,0.09238,0.11218,0.05032
65 to 69,0.01671,0.02463,0.02483,0.01782,0.00615,0.00827,0.00586,0.01315,0.01988,0.0097,0.01261,0.03368,0.05906,0.04035,0.06422,0.08081
70 to 74,0.00645,0.01187,0.01343,0.00921,0.00488,0.00172,0.00457,0.00755,0.00668,0.00696,0.0109,0.00986,0.01965,0.03768,0.03884,0.03524
75+,0.00338,0.00387,0.00365,0.00353,0.00195,0.00179,0.00117,0.00146,0.00282,0.00765,0.00906,0.00907,0.00321,0.00828,0.02361,0.01605
