Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.11341,1.74164,1.50712,1.06341,1.34664,2.22001,2.01163,2.11552,1.7264,1.04176,1.71596,2.10962,2.59905,1.84775,0.93929,1.07173
5 to 9,2.38967,1.47192,2.16661,1.45871,1.04446,1.15277,2.12328,2.46409,2.09401,1.52962,1.24193,1.82231,2.01565,2.19134,2.02657,1.14607
10 to 14,1.64928,1.68614,1.65289,1.5724,0.79435,0.62044,1.32173,1.67173,1.54628,1.28465,1.28543,0.83391,1.09841,1.42565,1.13603,1.35185
15 to 19,0.95434,1.0483,1.1802,1.32054,1.28847,0.93305,0.53006,0.92144,1.03563,1.11282,1.1596,0.9695,0.92466,0.7167,0.92441,1.05632
20 to 24,0.9075,0.45362,0.44474,0.65677,0.75374,0.89462,0.58946,0.35797,0.43083,0.5831,0.76688,0.59339,0.51444,0.51525,0.20678,0.28236
25 to 29,0.90229,0.81295,0.43124,0.47173,0.7515,0.60163,0.71258,0.40563,0.37081,0.34639,0.61033,0.72068,0.57681,0.52491,0.44751,0.21662
30 to 34,0.82396,0.81657,0.51585,0.32054,0.3935,0.56636,0.39474,0.47289,0.49568,0.30126,0.5535,0.75263,0.73243,0.84109,0.35213,0.36509
35 to 39,0.65099,0.62394,0.49081,0.44724,0.21046,0.28565,0.45006,0.3154,0.33578,0.37248,0.32997,0.35946,0.65136,0.81229,0.54485,0.55211
40 to 44,0.45592,0.49685,0.37763,0.36097,0.25725,0.17447,0.31096,0.26666,0.19057,0.2182,0.26992,0.1946,0.33936,0.67785,0.49858,0.55664
45 to 49,0.24,0.28011,0.23223,0.25891,0.23502,0.17965,0.16354,0.16163,0.17858,0.11613,0.17485,0.21375,0.18511,0.17797,0.3048,0.38668
50 to 54,0.3784,0.31721,0.2351,0.37083,0.29045,0.36991,0.27328,0.25949,0.19469,0.23082,0.15337,0.27413,0.29392,0.29925,0.3536,0.5047
55 to 59,0.31234,0.30444,0.1219,0.1666,0.18488,0.20078,0.21083,0.16098,0.06861,0.09653,0.19011,0.09404,0.16351,0.21494,0.1458,0.19888
60 to 64,0.21895,0.22903,0.11382,0.12935,0.09023,0.14048,0.18344,0.21354,0.157,0.099,0.09985,0.12231,0.05116,0.0829,0.14935,0.10137
65 to 69,0.13942,0.14281,0.12039,0.08868,0.04603,0.08008,0.07005,0.1347,0.1638,0.05792,0.05443,0.10419,0.07057,0.04506,0.06166,0.11579
70 to 74,0.05222,0.06349,0.06552,0.0421,0.03181,0.01612,0.03948,0.05307,0.05208,0.04159,0.04772,0.02654,0.0399,0.04144,0.02164,0.04126
75+,0.0303,0.02887,0.0245,0.01945,0.018,0.01765,0.01735,0.01604,0.02988,0.04347,0.04213,0.03118,0.01106,0.01524,0.03101,0.01794
