Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.63311,0.78132,0.55261,0.3567,0.59912,0.98887,0.82808,0.75498,0.52489,0.3014,0.41774,0.45897,0.45686,0.38155,0.14087,0.13288
5 to 9,1.18249,0.88224,1.05503,0.54358,0.34747,0.47138,0.98609,1.04548,0.79948,0.52557,0.34003,0.43438,0.40851,0.51704,0.35757,0.16695
10 to 14,0.76952,0.98731,1.14072,0.83137,0.30332,0.19132,0.58353,0.84116,0.76373,0.54889,0.4271,0.23692,0.23435,0.38033,0.24416,0.21419
15 to 19,0.39528,0.45021,0.65139,0.8625,0.66833,0.27592,0.13798,0.36748,0.49681,0.5248,0.39179,0.26376,0.19648,0.18329,0.18367,0.16429
20 to 24,0.57706,0.17908,0.1831,0.36855,0.67217,0.43365,0.16766,0.08692,0.16418,0.27672,0.29159,0.18265,0.11804,0.13571,0.03745,0.044
25 to 29,0.73429,0.51533,0.16387,0.17878,0.45058,0.49459,0.32399,0.10811,0.08476,0.11985,0.2044,0.21024,0.13777,0.13739,0.08691,0.03399
30 to 34,0.69391,0.68417,0.31762,0.10758,0.13978,0.27585,0.32536,0.19172,0.13581,0.06487,0.12334,0.17419,0.15881,0.2132,0.0706,0.04899
35 to 39,0.57134,0.60168,0.4636,0.29856,0.07223,0.09146,0.22871,0.26552,0.17175,0.11409,0.06991,0.07738,0.13123,0.21975,0.12838,0.09425
40 to 44,0.32212,0.45667,0.42963,0.3623,0.17206,0.04934,0.10735,0.14955,0.18997,0.11805,0.08106,0.04001,0.06884,0.1692,0.11401,0.08841
45 to 49,0.16723,0.22776,0.24111,0.32806,0.2869,0.1029,0.04794,0.06011,0.11932,0.15417,0.10096,0.07455,0.03672,0.05712,0.07833,0.07554
50 to 54,0.19807,0.15335,0.13554,0.24181,0.22405,0.19076,0.07819,0.05856,0.06115,0.11709,0.12262,0.10923,0.07,0.0775,0.0711,0.08977
55 to 59,0.18047,0.15877,0.06884,0.09942,0.135,0.11782,0.08693,0.04681,0.01805,0.0376,0.09755,0.08401,0.07505,0.07843,0.03513,0.03929
60 to 64,0.11658,0.11701,0.05319,0.06279,0.04894,0.07033,0.08032,0.06823,0.04777,0.02563,0.03368,0.06231,0.05885,0.06269,0.04994,0.01844
65 to 69,0.06067,0.06211,0.05298,0.03827,0.02012,0.03019,0.02552,0.04363,0.04716,0.01775,0.01473,0.03212,0.04123,0.06229,0.03737,0.03075
70 to 74,0.0226,0.02958,0.03405,0.01901,0.01314,0.006,0.01532,0.02011,0.01814,0.01368,0.01329,0.00711,0.01308,0.03221,0.02834,0.01938
75+,0.01672,0.01633,0.01377,0.01063,0.00954,0.00832,0.00661,0.00654,0.01075,0.01624,0.01528,0.00964,0.00279,0.00752,0.02354,0.01069
