Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.61221,0.24794,0.15325,0.07349,0.12244,0.31577,0.51776,0.69723,0.47941,0.23513,0.34596,0.5567,0.70711,0.53391,0.33135,0.3418
5 to 9,0.36665,0.802,0.43454,0.13473,0.08881,0.13407,0.51703,0.92929,0.89884,0.48694,0.29555,0.53702,0.62098,0.73678,0.86639,0.44129
10 to 14,0.16963,0.33487,1.2375,0.33277,0.09227,0.05226,0.22405,0.66978,0.96494,0.63167,0.4575,0.31474,0.36368,0.5596,0.65677,0.5823
15 to 19,0.07612,0.11708,0.33826,0.92807,0.34755,0.09999,0.04669,0.24317,0.57757,0.85502,0.54046,0.39632,0.30949,0.27336,0.49479,0.44683
20 to 24,0.09631,0.04963,0.07418,0.19481,0.94579,0.24519,0.07228,0.04189,0.15173,0.48642,0.5163,0.37054,0.2327,0.20654,0.10506,0.12422
25 to 29,0.1846,0.11773,0.04453,0.05229,0.1949,0.80972,0.20821,0.05432,0.05624,0.12403,0.30988,0.45663,0.32728,0.23533,0.24644,0.10003
30 to 34,0.37332,0.30588,0.10872,0.02708,0.04602,0.18373,0.83269,0.19938,0.11524,0.04882,0.12492,0.34458,0.46657,0.43646,0.22537,0.14419
35 to 39,0.43035,0.4163,0.31761,0.12396,0.01912,0.03113,0.20917,1.00299,0.2436,0.11505,0.06221,0.10339,0.30005,0.42409,0.42374,0.27903
40 to 44,0.2586,0.45306,0.53162,0.28658,0.09979,0.01997,0.07105,0.22434,0.97312,0.21083,0.1085,0.05862,0.13687,0.32468,0.39367,0.29527
45 to 49,0.06232,0.14795,0.24435,0.39453,0.36005,0.0914,0.02089,0.05287,0.20163,0.91484,0.21906,0.16927,0.07198,0.10374,0.27883,0.26889
50 to 54,0.04524,0.05026,0.10923,0.22682,0.26732,0.24658,0.04608,0.03122,0.06675,0.21785,0.71692,0.26682,0.13993,0.12323,0.21278,0.33679
55 to 59,0.03368,0.03651,0.02895,0.05251,0.12775,0.18346,0.1025,0.02536,0.01487,0.05347,0.17559,0.72234,0.25818,0.1798,0.10254,0.14853
60 to 64,0.03008,0.02259,0.01387,0.01622,0.0268,0.07828,0.11599,0.0707,0.04028,0.02259,0.03702,0.16167,0.74163,0.19194,0.21745,0.06545
65 to 69,0.01457,0.01327,0.01514,0.00999,0.00589,0.01947,0.02564,0.04127,0.04425,0.01594,0.01363,0.06264,0.14448,0.64963,0.21411,0.10498
70 to 74,0.00492,0.00608,0.01594,0.00649,0.00614,0.00365,0.01281,0.01739,0.01817,0.01419,0.01395,0.01011,0.03795,0.10554,0.5115,0.07946
75+,0.00886,0.00887,0.01247,0.0072,0.00771,0.01154,0.0102,0.00908,0.01943,0.0336,0.04277,0.03704,0.01388,0.02199,0.14812,0.16022
