Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.48854,0.6214,0.47388,0.30223,0.51507,0.76894,0.62959,0.69496,0.47599,0.29934,0.49852,0.68217,0.7088,0.48914,0.23383,0.19182
5 to 9,0.90776,0.74453,0.96306,0.47762,0.27273,0.36557,0.78879,1.02202,0.77641,0.55194,0.42303,0.66042,0.65031,0.67803,0.61432,0.24752
10 to 14,0.58089,0.81841,1.09173,0.77996,0.24369,0.13354,0.45765,0.83636,0.77136,0.61083,0.56533,0.38091,0.37808,0.51364,0.43557,0.32799
15 to 19,0.28069,0.34457,0.58159,0.82466,0.55664,0.18539,0.08983,0.33722,0.48457,0.57577,0.5092,0.42033,0.31645,0.24385,0.31965,0.24796
20 to 24,0.43303,0.13227,0.15197,0.33052,0.62912,0.32906,0.11239,0.06852,0.14975,0.30246,0.38402,0.29668,0.19528,0.1847,0.06573,0.06628
25 to 29,0.56818,0.4174,0.13569,0.14854,0.38792,0.4267,0.24739,0.08913,0.06729,0.12036,0.26375,0.3406,0.23316,0.18839,0.155,0.05178
30 to 34,0.54114,0.57616,0.29138,0.08802,0.10796,0.2145,0.28525,0.18284,0.11632,0.05684,0.14117,0.26558,0.26471,0.29045,0.12817,0.07362
35 to 39,0.45942,0.52618,0.45304,0.28893,0.05518,0.0641,0.18469,0.29314,0.17491,0.11498,0.07958,0.1154,0.21748,0.31191,0.24346,0.15066
40 to 44,0.25401,0.39514,0.42397,0.36794,0.15286,0.03291,0.07737,0.15131,0.21766,0.13943,0.10394,0.05967,0.11176,0.22833,0.21451,0.14124
45 to 49,0.13059,0.19398,0.2372,0.33577,0.27227,0.08009,0.03223,0.05499,0.12802,0.20889,0.151,0.12584,0.05897,0.08004,0.15014,0.12537
50 to 54,0.14307,0.11984,0.12414,0.23025,0.20097,0.14885,0.05242,0.04539,0.05444,0.13514,0.20368,0.19202,0.11644,0.10306,0.12491,0.14233
55 to 59,0.12991,0.12264,0.06246,0.09547,0.12335,0.09511,0.06443,0.03934,0.01531,0.04006,0.14278,0.17819,0.14654,0.11484,0.06297,0.0619
60 to 64,0.08438,0.08922,0.04534,0.05651,0.04307,0.05587,0.06218,0.06166,0.04199,0.02422,0.04393,0.11524,0.13339,0.10546,0.09892,0.02845
65 to 69,0.04264,0.04618,0.04512,0.03355,0.01709,0.02268,0.01884,0.04009,0.04047,0.01758,0.01811,0.05346,0.08466,0.12085,0.08084,0.05147
70 to 74,0.01562,0.02209,0.02935,0.0166,0.01108,0.00441,0.01163,0.01847,0.01694,0.01427,0.0165,0.01097,0.02366,0.05349,0.06984,0.03625
75+,0.01234,0.01278,0.01249,0.00977,0.00797,0.00644,0.00501,0.00642,0.01034,0.01838,0.02135,0.01605,0.00472,0.01187,0.05426,0.023
