Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.36531,0.55769,0.4259,0.2768,0.57137,1.04511,0.78589,0.61025,0.40306,0.28702,0.52004,0.71367,1.112,0.52382,0.17904,0.36536
5 to 9,0.83751,0.41645,0.65472,0.40018,0.32514,0.42028,0.93027,0.84557,0.60515,0.42305,0.30058,0.49391,0.77408,0.64363,0.41132,0.38831
10 to 14,0.4949,0.49431,0.48473,0.48446,0.27368,0.15209,0.41597,0.65925,0.58243,0.39901,0.27671,0.1836,0.27143,0.33641,0.23634,0.44394
15 to 19,0.27636,0.29232,0.38097,0.43809,0.56919,0.26225,0.1225,0.29332,0.3977,0.4563,0.27594,0.23016,0.2271,0.1367,0.15634,0.36722
20 to 24,0.59132,0.19813,0.22161,0.40051,0.61962,0.644,0.25032,0.10649,0.27591,0.45932,0.39654,0.29969,0.28393,0.19499,0.05211,0.15069
25 to 29,1.06447,0.67861,0.24949,0.29867,0.88277,0.76419,0.64613,0.17659,0.18587,0.38399,0.55561,0.61321,0.5919,0.33494,0.19619,0.18219
30 to 34,0.79837,0.81069,0.37921,0.16515,0.26988,0.50825,0.45951,0.32002,0.22022,0.14928,0.39515,0.65217,0.7613,0.71836,0.18718,0.2618
35 to 39,0.43272,0.45077,0.42003,0.29488,0.09394,0.11434,0.28297,0.27498,0.22118,0.14653,0.10748,0.2017,0.56575,0.63437,0.37,0.48332
40 to 44,0.24394,0.30066,0.307,0.28556,0.24586,0.07998,0.12766,0.1747,0.17756,0.15912,0.10081,0.07043,0.18302,0.46593,0.29706,0.53784
45 to 49,0.18491,0.19793,0.18996,0.26686,0.33711,0.22222,0.09137,0.07716,0.15891,0.16877,0.14734,0.1181,0.08608,0.11393,0.22092,0.37231
50 to 54,0.32259,0.19731,0.13407,0.22312,0.2751,0.37799,0.22127,0.10318,0.08924,0.19566,0.1557,0.17222,0.14414,0.11184,0.12603,0.39371
55 to 59,0.3048,0.21748,0.07291,0.10256,0.1754,0.19666,0.21249,0.11308,0.03125,0.05502,0.12249,0.14324,0.17489,0.11467,0.07443,0.14558
60 to 64,0.17888,0.15345,0.05058,0.05453,0.06192,0.10984,0.1468,0.1537,0.07054,0.03144,0.03324,0.0866,0.13128,0.09708,0.07166,0.0483
65 to 69,0.09032,0.08757,0.06113,0.03474,0.02592,0.04659,0.05512,0.10432,0.11226,0.0303,0.01653,0.04403,0.0989,0.12904,0.07516,0.10144
70 to 74,0.02137,0.02528,0.02757,0.01374,0.01121,0.00606,0.01817,0.03359,0.02908,0.02315,0.01299,0.01009,0.02153,0.04748,0.02638,0.06283
75+,0.02099,0.01816,0.0154,0.01235,0.01271,0.01204,0.01019,0.01238,0.0256,0.03041,0.02374,0.01607,0.00561,0.01188,0.04467,0.03338
