Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.21481,0.46076,0.38974,0.19253,0.39076,0.63102,0.55122,0.49755,0.36626,0.16272,0.19554,0.23737,0.24435,0.12565,0.06653,0.05459
5 to 9,0.72245,0.36362,0.73319,0.28263,0.16718,0.34474,0.74465,0.75,0.60712,0.32626,0.17004,0.20649,0.20515,0.15146,0.19174,0.08734
10 to 14,0.58772,0.68808,0.62238,0.51569,0.15694,0.11697,0.53258,0.78842,0.68364,0.44727,0.36644,0.20498,0.16165,0.16783,0.15095,0.14042
15 to 19,0.27035,0.27811,0.43949,0.36508,0.4071,0.15046,0.08388,0.30806,0.47872,0.41595,0.34081,0.28831,0.17388,0.08579,0.10995,0.12384
20 to 24,0.399,0.09627,0.09662,0.20095,0.31486,0.29035,0.10128,0.04323,0.13257,0.18828,0.21771,0.17492,0.12146,0.07601,0.0229,0.02588
25 to 29,0.44791,0.37156,0.10304,0.08491,0.28113,0.28308,0.2344,0.05944,0.04865,0.07979,0.14822,0.18293,0.14555,0.07784,0.07738,0.0303
30 to 34,0.42983,0.4771,0.28716,0.06172,0.08495,0.20308,0.2208,0.17475,0.08874,0.03215,0.08865,0.15595,0.16716,0.15884,0.08018,0.05
35 to 39,0.37022,0.40185,0.40618,0.23107,0.04056,0.05796,0.21124,0.22911,0.15792,0.07695,0.03822,0.04956,0.14372,0.15421,0.13686,0.128
40 to 44,0.25377,0.33075,0.31789,0.2798,0.13707,0.03439,0.07672,0.13608,0.20232,0.14117,0.07698,0.0379,0.07128,0.13618,0.15794,0.13747
45 to 49,0.11931,0.1664,0.18674,0.19685,0.1594,0.07541,0.02918,0.04395,0.14016,0.17113,0.13783,0.07564,0.03674,0.03951,0.10385,0.12233
50 to 54,0.09437,0.08317,0.10644,0.15243,0.11909,0.11256,0.05031,0.0272,0.04631,0.12511,0.14764,0.14551,0.07114,0.04212,0.07536,0.10378
55 to 59,0.08816,0.07573,0.05455,0.07943,0.09023,0.0732,0.05757,0.02303,0.01277,0.02693,0.11568,0.16719,0.14602,0.06649,0.03085,0.04144
60 to 64,0.0494,0.04896,0.02917,0.03731,0.03374,0.04871,0.05278,0.04677,0.03016,0.01482,0.02651,0.1045,0.15094,0.10428,0.07101,0.02829
65 to 69,0.02814,0.02564,0.03053,0.02014,0.0133,0.02018,0.02062,0.03139,0.03723,0.01199,0.01039,0.03814,0.10978,0.12563,0.10129,0.07785
70 to 74,0.01039,0.01476,0.01774,0.00899,0.00653,0.00448,0.01326,0.01548,0.01766,0.0125,0.01305,0.00629,0.0222,0.06442,0.08432,0.06592
75+,0.00585,0.0073,0.007,0.00553,0.00413,0.00536,0.00473,0.00583,0.01066,0.01638,0.01501,0.00982,0.00488,0.01309,0.06687,0.04568
