Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.52089,0.21217,0.14754,0.09403,0.15712,0.31032,0.45439,0.62485,0.47071,0.26794,0.41629,0.68756,0.888,0.73607,0.46793,0.46787
5 to 9,0.30767,0.68112,0.40935,0.16737,0.11753,0.14659,0.46484,0.80822,0.85316,0.54983,0.35119,0.66168,0.77651,1.00749,1.23125,0.60773
10 to 14,0.14974,0.29529,1.03303,0.37506,0.11677,0.06139,0.2206,0.57909,0.86022,0.6643,0.53125,0.38429,0.44764,0.75552,0.93244,0.80188
15 to 19,0.06926,0.10407,0.28897,0.96902,0.40193,0.11379,0.04857,0.21068,0.50751,0.82098,0.59626,0.4698,0.38415,0.3658,0.6773,0.62266
20 to 24,0.08626,0.04773,0.07192,0.22657,1.00722,0.26569,0.07159,0.03996,0.14833,0.4691,0.55781,0.42252,0.28901,0.28586,0.15321,0.17483
25 to 29,0.14268,0.10841,0.04777,0.06965,0.24503,0.75909,0.19221,0.05174,0.05843,0.15123,0.35112,0.55072,0.4108,0.33395,0.36846,0.14291
30 to 34,0.27508,0.23662,0.10414,0.03697,0.05812,0.18487,0.68984,0.17105,0.11253,0.05685,0.15455,0.42894,0.57139,0.61843,0.32868,0.20247
35 to 39,0.35312,0.32384,0.25964,0.13141,0.02353,0.03302,0.18362,0.78425,0.21983,0.12269,0.07159,0.13006,0.37515,0.61188,0.61485,0.39396
40 to 44,0.23308,0.39183,0.44463,0.29831,0.11718,0.02261,0.06755,0.19406,0.78024,0.2078,0.12382,0.07385,0.16849,0.45691,0.5853,0.4072
45 to 49,0.05561,0.13625,0.21577,0.42582,0.3931,0.10575,0.02071,0.04706,0.17959,0.78489,0.23388,0.19462,0.08884,0.13961,0.40297,0.38523
50 to 54,0.04414,0.04815,0.10632,0.26995,0.31857,0.26213,0.04654,0.02893,0.06521,0.22501,0.68495,0.29129,0.163,0.16528,0.30791,0.44741
55 to 59,0.03359,0.03905,0.02995,0.06413,0.15364,0.20752,0.10453,0.02531,0.01573,0.05827,0.18563,0.70439,0.29475,0.23525,0.14731,0.20031
60 to 64,0.03073,0.02483,0.01503,0.02198,0.03528,0.09028,0.11749,0.06955,0.04124,0.02626,0.04172,0.18389,0.70183,0.24171,0.28444,0.08815
65 to 69,0.01482,0.01398,0.01552,0.01289,0.00807,0.02301,0.02675,0.04202,0.04561,0.0181,0.01613,0.07375,0.16318,0.6841,0.24304,0.13981
70 to 74,0.00474,0.00647,0.0168,0.00794,0.00868,0.00452,0.01335,0.01715,0.01934,0.01681,0.01714,0.01253,0.04384,0.1196,0.55968,0.10121
75+,0.00885,0.00951,0.01345,0.01022,0.011,0.01402,0.01058,0.0091,0.01973,0.04149,0.05019,0.04516,0.01666,0.02849,0.18285,0.17135
