Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.41779,0.53034,0.41448,0.27402,0.54264,0.86509,0.6968,0.66042,0.44697,0.25021,0.39883,0.60874,0.71875,0.50952,0.25187,0.19705
5 to 9,0.81589,0.60698,0.84914,0.42583,0.28837,0.41952,0.88642,0.98057,0.73327,0.45848,0.33118,0.58323,0.65762,0.71524,0.67221,0.25836
10 to 14,0.53452,0.7171,0.95142,0.71596,0.26704,0.15885,0.54865,0.85106,0.76363,0.52383,0.45149,0.341,0.39282,0.55974,0.49329,0.34715
15 to 19,0.27656,0.31201,0.5414,0.7493,0.63019,0.22572,0.11009,0.36544,0.51122,0.52695,0.42661,0.38898,0.33383,0.26691,0.36515,0.26624
20 to 24,0.43161,0.12304,0.1451,0.3194,0.65298,0.39393,0.13452,0.07507,0.16572,0.28379,0.3305,0.2824,0.21108,0.20248,0.07515,0.07215
25 to 29,0.53783,0.38834,0.12978,0.14188,0.42456,0.47246,0.29109,0.09235,0.06999,0.1152,0.23042,0.32847,0.25242,0.2074,0.17523,0.05544
30 to 34,0.49735,0.51894,0.28534,0.08611,0.12094,0.25458,0.31475,0.19028,0.12,0.05289,0.12696,0.26565,0.29509,0.33271,0.15329,0.08057
35 to 39,0.40262,0.44755,0.41606,0.2788,0.06446,0.07703,0.21706,0.28264,0.17772,0.10272,0.06706,0.11123,0.24037,0.35678,0.29908,0.16469
40 to 44,0.22993,0.33776,0.3799,0.34856,0.17922,0.04125,0.09351,0.15779,0.2113,0.12464,0.0894,0.05551,0.12574,0.27647,0.26992,0.15839
45 to 49,0.12285,0.16957,0.21241,0.31217,0.30309,0.10349,0.04108,0.05789,0.12963,0.17884,0.12907,0.11958,0.06393,0.09198,0.18822,0.14371
50 to 54,0.13754,0.10739,0.11211,0.21157,0.21927,0.18297,0.0693,0.04862,0.05756,0.12392,0.16025,0.18146,0.12274,0.11266,0.14509,0.16155
55 to 59,0.12453,0.11068,0.05704,0.08655,0.13216,0.11354,0.08217,0.04328,0.01565,0.03663,0.11934,0.15899,0.1586,0.12667,0.07272,0.06641
60 to 64,0.07843,0.07999,0.04256,0.05185,0.04615,0.06574,0.07466,0.06626,0.04498,0.02205,0.03607,0.1087,0.13577,0.11786,0.1144,0.03086
65 to 69,0.03981,0.04177,0.0427,0.03104,0.01808,0.02643,0.02295,0.04308,0.04519,0.01625,0.01478,0.04888,0.08983,0.12733,0.09776,0.05649
70 to 74,0.01537,0.02092,0.02849,0.016,0.01207,0.0053,0.01443,0.02133,0.01918,0.01416,0.01404,0.01045,0.02585,0.06322,0.0798,0.04119
75+,0.01138,0.01145,0.01131,0.00906,0.00884,0.00745,0.00595,0.00664,0.01086,0.01721,0.01818,0.01474,0.00508,0.01322,0.06334,0.02385
